Evidence_ID,FIR_ID,Evidence_Type,Description,Location
948,1108,Weapon,Other,
949,1109,Weapon,Other,
950,1110,Weapon,Blunt Object,
951,1111,Weapon,Explosives,
952,1113,Weapon,Explosives,
953,1115,Weapon,Other,
954,1116,Weapon,Firearm,
955,1118,Weapon,Blunt Object,
956,1119,Weapon,Other,
957,1120,Weapon,Poison,
958,1121,Weapon,Blunt Object,
959,1122,Weapon,Knife,
960,1123,Weapon,Explosives,
961,1124,Weapon,Poison,
962,1126,Weapon,Blunt Object,
963,1127,Weapon,Other,
964,1129,Weapon,Firearm,
965,1130,Weapon,Poison,
966,1132,Weapon,Blunt Object,
967,1133,Weapon,Poison,
968,1134,Weapon,Explosives,
969,1135,Weapon,Firearm,
970,1136,Weapon,Poison,
971,1137,Weapon,Knife,
972,1138,Weapon,Knife,
973,1139,Weapon,Blunt Object,
974,1140,Weapon,Other,
975,1141,Weapon,Blunt Object,
976,1142,Weapon,Explosives,
977,1143,Weapon,Explosives,
978,1144,Weapon,Other,
979,1145,Weapon,Explosives,
980,1146,Weapon,Other,
981,1147,Weapon,Other,
982,1149,Weapon,Knife,
983,1151,Weapon,Poison,
984,1152,Weapon,Poison,
985,1156,Weapon,Poison,
986,1157,Weapon,Knife,
987,1159,Weapon,Explosives,
988,1160,Weapon,Poison,
989,1161,Weapon,Explosives,
990,1163,Weapon,Firearm,
991,1164,Weapon,Blunt Object,
992,1165,Weapon,Poison,
993,1166,Weapon,Blunt Object,
994,1167,Weapon,Knife,
995,1168,Weapon,Poison,
996,1169,Weapon,Explosives,
997,1170,Weapon,Explosives,
998,1171,Weapon,Other,
999,1172,Weapon,Knife,
1000,1173,Weapon,Other,
1001,1174,Weapon,Explosives,
1002,1175,Weapon,Explosives,
1003,1176,Weapon,Blunt Object,
1004,1179,Weapon,Poison,
1005,1181,Weapon,Firearm,
1006,1183,Weapon,Knife,
1007,1184,Weapon,Knife,
1008,1185,Weapon,Other,
1009,1186,Weapon,Other,
1010,1187,Weapon,Blunt Object,
1011,1188,Weapon,Blunt Object,
1012,1189,Weapon,Explosives,
1013,1190,Weapon,Poison,
1014,1191,Weapon,Other,
1015,1192,Weapon,Poison,
1016,1193,Weapon,Knife,
1017,1194,Weapon,Poison,
1018,1196,Weapon,Other,
1019,1197,Weapon,Blunt Object,
1020,1198,Weapon,Knife,
1021,1199,Weapon,Blunt Object,
1022,1200,Weapon,Poison,
1023,1201,Weapon,Poison,
1024,1202,Weapon,Explosives,
1025,1203,Weapon,Knife,
1026,1204,Weapon,Poison,
1027,1205,Weapon,Knife,
1028,1206,Weapon,Explosives,
1029,1207,Weapon,Other,
1030,1208,Weapon,Knife,
1031,1210,Weapon,Knife,
1032,1211,Weapon,Knife,
1033,1212,Weapon,Blunt Object,
1034,1213,Weapon,Other,
1035,1214,Weapon,Firearm,
1036,1215,Weapon,Other,
1037,1216,Weapon,Other,
1038,1217,Weapon,Explosives,
1039,1218,Weapon,Poison,
1040,1219,Weapon,Blunt Object,
1041,1220,Weapon,Explosives,
1042,1221,Weapon,Firearm,
1043,1223,Weapon,Knife,
1044,1225,Weapon,Firearm,
1045,1226,Weapon,Knife,
1046,1227,Weapon,Other,
1047,1228,Weapon,Other,
1048,1229,Weapon,Blunt Object,
1049,1231,Weapon,Blunt Object,
1050,1233,Weapon,Other,
1051,1234,Weapon,Knife,
1052,1235,Weapon,Other,
1053,1236,Weapon,Knife,
1054,1237,Weapon,Knife,
1055,1238,Weapon,Blunt Object,
1056,1240,Weapon,Knife,
1057,1241,Weapon,Other,
1058,1242,Weapon,Blunt Object,
1059,1243,Weapon,Other,
1060,1244,Weapon,Knife,
1061,1245,Weapon,Blunt Object,
1062,1246,Weapon,Poison,
1063,1247,Weapon,Poison,
1064,1248,Weapon,Firearm,
1065,1249,Weapon,Explosives,
1066,1251,Weapon,Firearm,
1067,1253,Weapon,Poison,
1068,1255,Weapon,Firearm,
1069,1257,Weapon,Other,
1070,1259,Weapon,Firearm,
1071,1260,Weapon,Firearm,
1072,1261,Weapon,Blunt Object,
1073,1262,Weapon,Firearm,
1074,1263,Weapon,Blunt Object,
1075,1264,Weapon,Blunt Object,
1076,1265,Weapon,Explosives,
1077,1266,Weapon,Poison,
1078,1267,Weapon,Other,
1079,1269,Weapon,Firearm,
1080,1270,Weapon,Firearm,
1081,1272,Weapon,Blunt Object,
1082,1273,Weapon,Explosives,
1083,1274,Weapon,Poison,
1084,1276,Weapon,Other,
1085,1279,Weapon,Other,
1086,1280,Weapon,Blunt Object,
1087,1282,Weapon,Other,
1088,1283,Weapon,Poison,
1089,1284,Weapon,Poison,
1090,1285,Weapon,Poison,
1091,1287,Weapon,Firearm,
1092,1288,Weapon,Firearm,
1093,1289,Weapon,Firearm,
1094,1290,Weapon,Knife,
1095,1291,Weapon,Firearm,
1096,1293,Weapon,Blunt Object,
1097,1294,Weapon,Knife,
1098,1295,Weapon,Poison,
1099,1297,Weapon,Blunt Object,
1100,1298,Weapon,Knife,
1101,1299,Weapon,Firearm,
1102,1301,Weapon,Explosives,
1103,1302,Weapon,Blunt Object,
1104,1303,Weapon,Other,
1105,1304,Weapon,Knife,
1106,1305,Weapon,Blunt Object,
1107,1307,Weapon,Firearm,
1108,1309,Weapon,Knife,
1109,1310,Weapon,Poison,
1110,1311,Weapon,Other,
1111,1312,Weapon,Blunt Object,
1112,1313,Weapon,Firearm,
1113,1314,Weapon,Knife,
1114,1315,Weapon,Other,
1115,1316,Weapon,Firearm,
1116,1317,Weapon,Knife,
1117,1318,Weapon,Other,
1118,1319,Weapon,Explosives,
1119,1320,Weapon,Poison,
1120,1321,Weapon,Explosives,
1121,1322,Weapon,Blunt Object,
1122,1323,Weapon,Blunt Object,
1123,1325,Weapon,Firearm,
1124,1326,Weapon,Other,
1125,1327,Weapon,Firearm,
1126,1328,Weapon,Blunt Object,
1127,1329,Weapon,Knife,
1128,1330,Weapon,Explosives,
1129,1331,Weapon,Poison,
1130,1332,Weapon,Poison,
1131,1333,Weapon,Knife,
1132,1334,Weapon,Blunt Object,
1133,1335,Weapon,Blunt Object,
1134,1336,Weapon,Blunt Object,
1135,1337,Weapon,Explosives,
1136,1338,Weapon,Knife,
1137,1339,Weapon,Firearm,
1138,1340,Weapon,Firearm,
1139,1341,Weapon,Poison,
1140,1342,Weapon,Other,
1141,1343,Weapon,Other,
1142,1344,Weapon,Blunt Object,
1143,1345,Weapon,Other,
1144,1346,Weapon,Other,
1145,1347,Weapon,Explosives,
1146,1349,Weapon,Knife,
1147,1350,Weapon,Poison,
1148,1351,Weapon,Firearm,
1149,1352,Weapon,Other,
1150,1353,Weapon,Other,
1151,1354,Weapon,Firearm,
1152,1355,Weapon,Poison,
1153,1356,Weapon,Blunt Object,
1154,1357,Weapon,Other,
1155,1358,Weapon,Poison,
1156,1359,Weapon,Firearm,
1157,1360,Weapon,Firearm,
1158,1362,Weapon,Poison,
1159,1363,Weapon,Other,
1160,1364,Weapon,Poison,
1161,1365,Weapon,Poison,
1162,1366,Weapon,Poison,
1163,1367,Weapon,Firearm,
1164,1368,Weapon,Other,
1165,1369,Weapon,Knife,
1166,1370,Weapon,Firearm,
1167,1372,Weapon,Blunt Object,
1168,1373,Weapon,Poison,
1169,1374,Weapon,Explosives,
1170,1375,Weapon,Firearm,
1171,1376,Weapon,Other,
1172,1377,Weapon,Explosives,
1173,1379,Weapon,Poison,
1174,1380,Weapon,Firearm,
1175,1381,Weapon,Blunt Object,
1176,1383,Weapon,Explosives,
1177,1384,Weapon,Explosives,
1178,1385,Weapon,Poison,
1179,1386,Weapon,Poison,
1180,1387,Weapon,Poison,
1181,1388,Weapon,Knife,
1182,1389,Weapon,Blunt Object,
1183,1391,Weapon,Explosives,
1184,1392,Weapon,Poison,
1185,1393,Weapon,Explosives,
1186,1394,Weapon,Firearm,
1187,1395,Weapon,Blunt Object,
1188,1396,Weapon,Knife,
1189,1397,Weapon,Poison,
1190,1398,Weapon,Knife,
1191,1400,Weapon,Other,
1192,1401,Weapon,Explosives,
1193,1402,Weapon,Knife,
1194,1403,Weapon,Other,
1195,1404,Weapon,Other,
1196,1406,Weapon,Other,
1197,1407,Weapon,Poison,
1198,1408,Weapon,Firearm,
1199,1409,Weapon,Explosives,
1200,1411,Weapon,Other,
1201,1412,Weapon,Other,
1202,1414,Weapon,Other,
1203,1415,Weapon,Knife,
1204,1416,Weapon,Other,
1205,1417,Weapon,Poison,
1206,1418,Weapon,Other,
1207,1419,Weapon,Knife,
1208,1420,Weapon,Explosives,
1209,1422,Weapon,Firearm,
1210,1423,Weapon,Explosives,
1211,1424,Weapon,Knife,
1212,1425,Weapon,Other,
1213,1426,Weapon,Other,
1214,1427,Weapon,Other,
1215,1428,Weapon,Other,
1216,1429,Weapon,Explosives,
1217,1430,Weapon,Explosives,
1218,1431,Weapon,Other,
1219,1432,Weapon,Poison,
1220,1434,Weapon,Explosives,
1221,1435,Weapon,Poison,
1222,1436,Weapon,Explosives,
1223,1437,Weapon,Other,
1224,1438,Weapon,Poison,
1225,1439,Weapon,Firearm,
1226,1440,Weapon,Other,
1227,1441,Weapon,Blunt Object,
1228,1442,Weapon,Poison,
1229,1443,Weapon,Other,
1230,1444,Weapon,Other,
1231,1445,Weapon,Other,
1232,1448,Weapon,Blunt Object,
1233,1449,Weapon,Knife,
1234,1450,Weapon,Firearm,
1235,1451,Weapon,Knife,
1236,1453,Weapon,Explosives,
1237,1454,Weapon,Blunt Object,
1238,1455,Weapon,Poison,
1239,1456,Weapon,Knife,
1240,1457,Weapon,Poison,
1241,1458,Weapon,Poison,
1242,1461,Weapon,Explosives,
1243,1464,Weapon,Firearm,
1244,1465,Weapon,Knife,
1245,1467,Weapon,Firearm,
1246,1468,Weapon,Blunt Object,
1247,1469,Weapon,Poison,
1248,1470,Weapon,Firearm,
1249,1471,Weapon,Knife,
1250,1473,Weapon,Blunt Object,
1251,1474,Weapon,Poison,
1252,1476,Weapon,Knife,
1253,1477,Weapon,Firearm,
1254,1478,Weapon,Blunt Object,
1255,1480,Weapon,Explosives,
1256,1481,Weapon,Poison,
1257,1482,Weapon,Blunt Object,
1258,1483,Weapon,Firearm,
1259,1484,Weapon,Firearm,
1260,1485,Weapon,Firearm,
1261,1486,Weapon,Knife,
1262,1487,Weapon,Blunt Object,
1263,1488,Weapon,Other,
1264,1489,Weapon,Knife,
1265,1490,Weapon,Firearm,
1266,1491,Weapon,Explosives,
1267,1492,Weapon,Knife,
1268,1493,Weapon,Poison,
1269,1494,Weapon,Other,
1270,1495,Weapon,Firearm,
1271,1497,Weapon,Firearm,
1272,1498,Weapon,Firearm,
1273,1499,Weapon,Other,
1274,1500,Weapon,Blunt Object,
1275,1501,Weapon,Poison,
1276,1502,Weapon,Explosives,
1277,1503,Weapon,Poison,
1278,1504,Weapon,Blunt Object,
1279,1505,Weapon,Blunt Object,
1280,1507,Weapon,Knife,
1281,1508,Weapon,Firearm,
1282,1509,Weapon,Explosives,
1283,1510,Weapon,Knife,
1284,1512,Weapon,Firearm,
1285,1514,Weapon,Poison,
1286,1515,Weapon,Poison,
1287,1516,Weapon,Firearm,
1288,1517,Weapon,Explosives,
1289,1518,Weapon,Knife,
1290,1520,Weapon,Firearm,
1291,1521,Weapon,Other,
1292,1522,Weapon,Explosives,
1293,1523,Weapon,Poison,
1294,1524,Weapon,Poison,
1295,1525,Weapon,Firearm,
1296,1526,Weapon,Poison,
1297,1527,Weapon,Knife,
1298,1528,Weapon,Explosives,
1299,1529,Weapon,Blunt Object,
1300,1530,Weapon,Firearm,
1301,1531,Weapon,Explosives,
1302,1532,Weapon,Knife,
1303,1533,Weapon,Explosives,
1304,1534,Weapon,Blunt Object,
1305,1535,Weapon,Explosives,
1306,1536,Weapon,Knife,
1307,1537,Weapon,Other,
1308,1538,Weapon,Explosives,
1309,1539,Weapon,Firearm,
1310,1541,Weapon,Knife,
1311,1543,Weapon,Firearm,
1312,1544,Weapon,Other,
1313,1545,Weapon,Firearm,
1314,1546,Weapon,Blunt Object,
1315,1547,Weapon,Explosives,
1316,1548,Weapon,Poison,
1317,1549,Weapon,Poison,
1318,1550,Weapon,Poison,
1319,1551,Weapon,Explosives,
1320,1552,Weapon,Firearm,
1321,1553,Weapon,Explosives,
1322,1555,Weapon,Knife,
1323,1556,Weapon,Explosives,
1324,1557,Weapon,Knife,
1325,1558,Weapon,Knife,
1326,1559,Weapon,Knife,
1327,1560,Weapon,Poison,
1328,1561,Weapon,Blunt Object,
1329,1562,Weapon,Firearm,
1330,1563,Weapon,Other,
1331,1564,Weapon,Blunt Object,
1332,1565,Weapon,Firearm,
1333,1566,Weapon,Other,
1334,1567,Weapon,Firearm,
1335,1568,Weapon,Other,
1336,1569,Weapon,Blunt Object,
1337,1570,Weapon,Firearm,
1338,1571,Weapon,Explosives,
1339,1572,Weapon,Other,
1340,1573,Weapon,Knife,
1341,1574,Weapon,Explosives,
1342,1575,Weapon,Firearm,
1343,1576,Weapon,Knife,
1344,1577,Weapon,Explosives,
1345,1578,Weapon,Explosives,
1346,1579,Weapon,Explosives,
1347,1580,Weapon,Poison,
1348,1582,Weapon,Blunt Object,
1349,1583,Weapon,Blunt Object,
1350,1584,Weapon,Poison,
1351,1585,Weapon,Explosives,
1352,1587,Weapon,Other,
1353,1588,Weapon,Other,
1354,1589,Weapon,Firearm,
1355,1590,Weapon,Poison,
1356,1591,Weapon,Firearm,
1357,1592,Weapon,Explosives,
1358,1593,Weapon,Blunt Object,
1359,1594,Weapon,Explosives,
1360,1595,Weapon,Knife,
1361,1596,Weapon,Blunt Object,
1362,1599,Weapon,Firearm,
1363,1600,Weapon,Other,
1364,1601,Weapon,Explosives,
1365,1602,Weapon,Blunt Object,
1366,1603,Weapon,Firearm,
1367,1605,Weapon,Explosives,
1368,1606,Weapon,Knife,
1369,1607,Weapon,Blunt Object,
1370,1609,Weapon,Blunt Object,
1371,1610,Weapon,Other,
1372,1612,Weapon,Blunt Object,
1373,1614,Weapon,Firearm,
1374,1615,Weapon,Other,
1375,1616,Weapon,Explosives,
1376,1617,Weapon,Poison,
1377,1618,Weapon,Other,
1378,1619,Weapon,Explosives,
1379,1620,Weapon,Other,
1380,1621,Weapon,Knife,
1381,1622,Weapon,Poison,
1382,1623,Weapon,Other,
1383,1624,Weapon,Poison,
1384,1625,Weapon,Knife,
1385,1626,Weapon,Poison,
1386,1627,Weapon,Explosives,
1387,1628,Weapon,Knife,
1388,1629,Weapon,Blunt Object,
1389,1631,Weapon,Explosives,
1390,1633,Weapon,Firearm,
1391,1634,Weapon,Poison,
1392,1636,Weapon,Knife,
1393,1637,Weapon,Firearm,
1394,1638,Weapon,Knife,
1395,1639,Weapon,Blunt Object,
1396,1640,Weapon,Poison,
1397,1641,Weapon,Firearm,
1398,1642,Weapon,Knife,
1399,1643,Weapon,Explosives,
1400,1644,Weapon,Knife,
1401,1645,Weapon,Explosives,
1402,1646,Weapon,Poison,
1403,1647,Weapon,Blunt Object,
1404,1649,Weapon,Firearm,
1405,1650,Weapon,Poison,
1406,1651,Weapon,Blunt Object,
1407,1652,Weapon,Other,
1408,1654,Weapon,Firearm,
1409,1655,Weapon,Other,
1410,1656,Weapon,Blunt Object,
1411,1659,Weapon,Knife,
1412,1660,Weapon,Knife,
1413,1661,Weapon,Other,
1414,1662,Weapon,Knife,
1415,1663,Weapon,Firearm,
1416,1664,Weapon,Knife,
1417,1665,Weapon,Blunt Object,
1418,1666,Weapon,Poison,
1419,1667,Weapon,Blunt Object,
1420,1668,Weapon,Poison,
1421,1671,Weapon,Poison,
1422,1672,Weapon,Firearm,
1423,1673,Weapon,Firearm,
1424,1675,Weapon,Other,
1425,1677,Weapon,Firearm,
1426,1678,Weapon,Poison,
1427,1679,Weapon,Explosives,
1428,1680,Weapon,Explosives,
1429,1681,Weapon,Knife,
1430,1682,Weapon,Blunt Object,
1431,1684,Weapon,Explosives,
1432,1686,Weapon,Poison,
1433,1687,Weapon,Blunt Object,
1434,1688,Weapon,Poison,
1435,1689,Weapon,Knife,
1436,1691,Weapon,Knife,
1437,1692,Weapon,Knife,
1438,1693,Weapon,Firearm,
1439,1694,Weapon,Explosives,
1440,1695,Weapon,Knife,
1441,1696,Weapon,Knife,
1442,1697,Weapon,Firearm,
1443,1698,Weapon,Firearm,
1444,1699,Weapon,Firearm,
1445,1700,Weapon,Knife,
1446,1702,Weapon,Knife,
1447,1703,Weapon,Blunt Object,
1448,1704,Weapon,Blunt Object,
1449,1705,Weapon,Other,
1450,1706,Weapon,Explosives,
1451,1707,Weapon,Explosives,
1452,1708,Weapon,Blunt Object,
1453,1709,Weapon,Firearm,
1454,1710,Weapon,Knife,
1455,1711,Weapon,Poison,
1456,1712,Weapon,Firearm,
1457,1713,Weapon,Blunt Object,
1458,1715,Weapon,Knife,
1459,1716,Weapon,Poison,
1460,1717,Weapon,Other,
1461,1719,Weapon,Firearm,
1462,1721,Weapon,Poison,
1463,1722,Weapon,Blunt Object,
1464,1723,Weapon,Knife,
1465,1724,Weapon,Poison,
1466,1725,Weapon,Firearm,
1467,1726,Weapon,Other,
1468,1727,Weapon,Blunt Object,
1469,1728,Weapon,Firearm,
1470,1729,Weapon,Other,
1471,1730,Weapon,Knife,
1472,1731,Weapon,Blunt Object,
1473,1732,Weapon,Firearm,
1474,1733,Weapon,Firearm,
1475,1734,Weapon,Knife,
1476,1735,Weapon,Blunt Object,
1477,1736,Weapon,Blunt Object,
1478,1737,Weapon,Other,
1479,1738,Weapon,Firearm,
1480,1739,Weapon,Other,
1481,1740,Weapon,Explosives,
1482,1741,Weapon,Poison,
1483,1743,Weapon,Poison,
1484,1744,Weapon,Blunt Object,
1485,1745,Weapon,Blunt Object,
1486,1746,Weapon,Explosives,
1487,1747,Weapon,Knife,
1488,1748,Weapon,Explosives,
1489,1749,Weapon,Poison,
1490,1750,Weapon,Other,
1491,1752,Weapon,Poison,
1492,1753,Weapon,Explosives,
1493,1754,Weapon,Knife,
1494,1755,Weapon,Other,
1495,1756,Weapon,Blunt Object,
1496,1757,Weapon,Knife,
1497,1758,Weapon,Blunt Object,
1498,1759,Weapon,Blunt Object,
1499,1760,Weapon,Knife,
1500,1761,Weapon,Poison,
1501,1762,Weapon,Other,
1502,1764,Weapon,Knife,
1503,1766,Weapon,Explosives,
1504,1767,Weapon,Blunt Object,
1505,1769,Weapon,Knife,
1506,1770,Weapon,Poison,
1507,1771,Weapon,Poison,
1508,1772,Weapon,Blunt Object,
1509,1773,Weapon,Firearm,
1510,1774,Weapon,Knife,
1511,1775,Weapon,Poison,
1512,1776,Weapon,Other,
1513,1777,Weapon,Other,
1514,1778,Weapon,Explosives,
1515,1779,Weapon,Knife,
1516,1780,Weapon,Poison,
1517,1781,Weapon,Blunt Object,
1518,1782,Weapon,Poison,
1519,1785,Weapon,Firearm,
1520,1786,Weapon,Knife,
1521,1787,Weapon,Explosives,
1522,1788,Weapon,Blunt Object,
1523,1789,Weapon,Explosives,
1524,1790,Weapon,Knife,
1525,1791,Weapon,Other,
1526,1792,Weapon,Explosives,
1527,1793,Weapon,Poison,
1528,1794,Weapon,Explosives,
1529,1795,Weapon,Blunt Object,
1530,1796,Weapon,Poison,
1531,1797,Weapon,Explosives,
1532,1798,Weapon,Knife,
1533,1799,Weapon,Blunt Object,
1534,1801,Weapon,Other,
1535,1802,Weapon,Firearm,
1536,1803,Weapon,Firearm,
1537,1804,Weapon,Explosives,
1538,1805,Weapon,Knife,
1539,1806,Weapon,Blunt Object,
1540,1807,Weapon,Knife,
1541,1808,Weapon,Blunt Object,
1542,1809,Weapon,Knife,
1543,1810,Weapon,Explosives,
1544,1811,Weapon,Other,
1545,1812,Weapon,Knife,
1546,1813,Weapon,Firearm,
1547,1815,Weapon,Other,
1548,1816,Weapon,Firearm,
1549,1817,Weapon,Blunt Object,
1550,1820,Weapon,Knife,
1551,1821,Weapon,Knife,
1552,1822,Weapon,Blunt Object,
1553,1823,Weapon,Firearm,
1554,1824,Weapon,Blunt Object,
1555,1826,Weapon,Other,
1556,1828,Weapon,Blunt Object,
1557,1829,Weapon,Firearm,
1558,1831,Weapon,Explosives,
1559,1832,Weapon,Firearm,
1560,1833,Weapon,Explosives,
1561,1834,Weapon,Other,
1562,1835,Weapon,Other,
1563,1836,Weapon,Knife,
1564,1837,Weapon,Other,
1565,1838,Weapon,Blunt Object,
1566,1840,Weapon,Explosives,
1567,1841,Weapon,Poison,
1568,1842,Weapon,Explosives,
1569,1843,Weapon,Poison,
1570,1844,Weapon,Explosives,
1571,1845,Weapon,Firearm,
1572,1847,Weapon,Knife,
1573,1848,Weapon,Firearm,
1574,1849,Weapon,Other,
1575,1850,Weapon,Explosives,
1576,1851,Weapon,Explosives,
1577,1852,Weapon,Other,
1578,1853,Weapon,Explosives,
1579,1854,Weapon,Other,
1580,1855,Weapon,Other,
1581,1856,Weapon,Blunt Object,
1582,1857,Weapon,Explosives,
1583,1858,Weapon,Other,
1584,1859,Weapon,Explosives,
1585,1860,Weapon,Blunt Object,
1586,1861,Weapon,Firearm,
1587,1862,Weapon,Knife,
1588,1863,Weapon,Explosives,
1589,1864,Weapon,Explosives,
1590,1865,Weapon,Other,
1591,1866,Weapon,Firearm,
1592,1867,Weapon,Knife,
1593,1868,Weapon,Firearm,
1594,1869,Weapon,Other,
1595,1870,Weapon,Blunt Object,
1596,1871,Weapon,Other,
1597,1872,Weapon,Firearm,
1598,1873,Weapon,Explosives,
1599,1874,Weapon,Knife,
1600,1875,Weapon,Knife,
1601,1877,Weapon,Poison,
1602,1878,Weapon,Knife,
1603,1879,Weapon,Blunt Object,
1604,1880,Weapon,Firearm,
1605,1881,Weapon,Knife,
1606,1882,Weapon,Other,
1607,1883,Weapon,Knife,
1608,1884,Weapon,Explosives,
1609,1885,Weapon,Knife,
1610,1886,Weapon,Poison,
1611,1887,Weapon,Blunt Object,
1612,1888,Weapon,Knife,
1613,1889,Weapon,Knife,
1614,1891,Weapon,Blunt Object,
1615,1892,Weapon,Firearm,
1616,1893,Weapon,Explosives,
1617,1894,Weapon,Poison,
1618,1895,Weapon,Blunt Object,
1619,1896,Weapon,Blunt Object,
1620,1897,Weapon,Firearm,
1621,1899,Weapon,Firearm,
1622,1901,Weapon,Firearm,
1623,1902,Weapon,Explosives,
1624,1903,Weapon,Knife,
1625,1904,Weapon,Other,
1626,1905,Weapon,Other,
1627,1906,Weapon,Other,
1628,1908,Weapon,Explosives,
1629,1909,Weapon,Poison,
1630,1910,Weapon,Firearm,
1631,1912,Weapon,Knife,
1632,1913,Weapon,Explosives,
1633,1914,Weapon,Poison,
1634,1915,Weapon,Blunt Object,
1635,1916,Weapon,Firearm,
1636,1917,Weapon,Firearm,
1637,1918,Weapon,Blunt Object,
1638,1920,Weapon,Other,
1639,1921,Weapon,Poison,
1640,1922,Weapon,Other,
1641,1923,Weapon,Explosives,
1642,1924,Weapon,Other,
1643,1925,Weapon,Blunt Object,
1644,1926,Weapon,Firearm,
1645,1927,Weapon,Other,
1646,1928,Weapon,Knife,
1647,1929,Weapon,Poison,
1648,1930,Weapon,Other,
1649,1931,Weapon,Explosives,
1650,1932,Weapon,Firearm,
1651,1933,Weapon,Knife,
1652,1935,Weapon,Knife,
1653,1937,Weapon,Firearm,
1654,1938,Weapon,Poison,
1655,1940,Weapon,Blunt Object,
1656,1941,Weapon,Blunt Object,
1657,1942,Weapon,Poison,
1658,1943,Weapon,Explosives,
1659,1945,Weapon,Knife,
1660,1946,Weapon,Blunt Object,
1661,1947,Weapon,Firearm,
1662,1948,Weapon,Blunt Object,
1663,1949,Weapon,Knife,
1664,1950,Weapon,Other,
1665,1951,Weapon,Poison,
1666,1952,Weapon,Explosives,
1667,1953,Weapon,Blunt Object,
1668,1954,Weapon,Knife,
1669,1955,Weapon,Explosives,
1670,1956,Weapon,Knife,
1671,1958,Weapon,Explosives,
1672,1959,Weapon,Blunt Object,
1673,1960,Weapon,Other,
1674,1961,Weapon,Knife,
1675,1962,Weapon,Knife,
1676,1963,Weapon,Explosives,
1677,1965,Weapon,Explosives,
1678,1966,Weapon,Knife,
1679,1967,Weapon,Firearm,
1680,1969,Weapon,Firearm,
1681,1970,Weapon,Poison,
1682,1971,Weapon,Explosives,
1683,1972,Weapon,Explosives,
1684,1973,Weapon,Explosives,
1685,1974,Weapon,Other,
1686,1975,Weapon,Explosives,
1687,1976,Weapon,Other,
1688,1977,Weapon,Poison,
1689,1978,Weapon,Other,
1690,1979,Weapon,Blunt Object,
1691,1980,Weapon,Blunt Object,
1692,1981,Weapon,Knife,
1693,1982,Weapon,Poison,
1694,1983,Weapon,Firearm,
1695,1984,Weapon,Knife,
1696,1985,Weapon,Blunt Object,
1697,1986,Weapon,Firearm,
1698,1987,Weapon,Firearm,
1699,1988,Weapon,Explosives,
1700,1989,Weapon,Poison,
1701,1990,Weapon,Explosives,
1702,1992,Weapon,Other,
1703,1994,Weapon,Other,
1704,1995,Weapon,Explosives,
1705,1996,Weapon,Explosives,
1706,1997,Weapon,Firearm,
1707,1998,Weapon,Firearm,
1708,1999,Weapon,Blunt Object,
1709,2000,Weapon,Poison,
1710,2001,Weapon,Poison,
1711,2002,Weapon,Blunt Object,
1712,2003,Weapon,Other,
1713,2004,Weapon,Firearm,
1714,2005,Weapon,Other,
1715,2006,Weapon,Blunt Object,
1716,2007,Weapon,Firearm,
1717,2008,Weapon,Knife,
1718,2009,Weapon,Poison,
1719,2010,Weapon,Explosives,
1720,2011,Weapon,Firearm,
1721,2013,Weapon,Explosives,
1722,2014,Weapon,Blunt Object,
1723,2015,Weapon,Firearm,
1724,2016,Weapon,Other,
1725,2017,Weapon,Knife,
1726,2019,Weapon,Firearm,
1727,2022,Weapon,Poison,
1728,2023,Weapon,Explosives,
1729,2025,Weapon,Knife,
1730,2027,Weapon,Explosives,
1731,2028,Weapon,Firearm,
1732,2029,Weapon,Knife,
1733,2030,Weapon,Firearm,
1734,2031,Weapon,Blunt Object,
1735,2032,Weapon,Poison,
1736,2033,Weapon,Explosives,
1737,2034,Weapon,Other,
1738,2035,Weapon,Other,
1739,2036,Weapon,Blunt Object,
1740,2037,Weapon,Other,
1741,2038,Weapon,Firearm,
1742,2039,Weapon,Poison,
1743,2040,Weapon,Poison,
1744,2041,Weapon,Knife,
1745,2043,Weapon,Firearm,
1746,2044,Weapon,Blunt Object,
1747,2045,Weapon,Other,
1748,2046,Weapon,Explosives,
1749,2047,Weapon,Blunt Object,
1750,2049,Weapon,Blunt Object,
1751,2050,Weapon,Knife,
1752,2051,Weapon,Explosives,
1753,2052,Weapon,Poison,
1754,2053,Weapon,Knife,
1755,2054,Weapon,Blunt Object,
1756,2055,Weapon,Blunt Object,
1757,2056,Weapon,Knife,
1758,2057,Weapon,Poison,
1759,2058,Weapon,Other,
1760,2059,Weapon,Poison,
1761,2060,Weapon,Other,
1762,2061,Weapon,Explosives,
1763,2062,Weapon,Blunt Object,
1764,2063,Weapon,Blunt Object,
1765,2064,Weapon,Explosives,
1766,2067,Weapon,Other,
1767,2068,Weapon,Firearm,
1768,2069,Weapon,Explosives,
1769,2070,Weapon,Blunt Object,
1770,2072,Weapon,Knife,
1771,2073,Weapon,Blunt Object,
1772,2076,Weapon,Poison,
1773,2077,Weapon,Explosives,
1774,2078,Weapon,Poison,
1775,2079,Weapon,Knife,
1776,2080,Weapon,Firearm,
1777,2081,Weapon,Explosives,
