Complaint_ID,Date,Description,Victim_ID,Crime_ID
517,01-22-2020 12:00,FIREARM OFFENSE,517,360
518,01-22-2020 13:00,HOMICIDE,518,371
519,01-22-2020 14:00,FIREARM OFFENSE,519,520
520,01-22-2020 15:00,SEXUAL ASSAULT,520,128
521,01-22-2020 16:00,ROBBERY,521,259
522,01-22-2020 17:00,ARSON,522,131
523,01-22-2020 18:00,COUNTERFEITING,523,428
524,01-22-2020 19:00,VEHICLE - STOLEN,524,336
525,01-22-2020 20:00,SHOPLIFTING,525,369
526,01-22-2020 21:00,HOMICIDE,526,460
527,01-22-2020 22:00,VANDALISM,527,252
528,01-22-2020 23:00,COUNTERFEITING,528,137
529,01-23-2020 00:00,VANDALISM,529,407
530,01-23-2020 01:00,KIDNAPPING,530,423
531,01-23-2020 02:00,FIREARM OFFENSE,531,395
532,01-23-2020 03:00,DOMESTIC VIOLENCE,532,466
533,01-23-2020 04:00,HOMICIDE,533,403
534,01-23-2020 05:00,COUNTERFEITING,534,129
535,01-23-2020 06:00,VEHICLE - STOLEN,535,203
536,01-23-2020 07:00,EXTORTION,536,564
537,01-23-2020 08:00,SEXUAL ASSAULT,537,265
538,01-23-2020 09:00,IDENTITY THEFT,538,336
539,01-23-2020 10:00,ILLEGAL POSSESSION,539,273
540,01-23-2020 11:00,ARSON,540,311
541,01-23-2020 12:00,COUNTERFEITING,541,398
542,01-23-2020 13:00,CYBERCRIME,542,186
543,01-23-2020 14:00,KIDNAPPING,543,337
544,01-23-2020 15:00,PUBLIC INTOXICATION,544,195
545,01-23-2020 16:00,VEHICLE - STOLEN,545,213
546,01-23-2020 17:00,BURGLARY,546,181
547,01-23-2020 18:00,ILLEGAL POSSESSION,547,536
548,01-23-2020 19:00,ASSAULT,548,384
549,01-23-2020 20:00,ASSAULT,549,577
550,01-23-2020 21:00,FIREARM OFFENSE,550,418
551,01-23-2020 22:00,ILLEGAL POSSESSION,551,262
552,01-23-2020 23:00,SEXUAL ASSAULT,552,520
553,01-24-2020 00:00,ROBBERY,553,377
554,01-24-2020 01:00,TRAFFIC VIOLATION,554,351
555,01-24-2020 02:00,KIDNAPPING,555,367
556,01-24-2020 03:00,KIDNAPPING,556,316
557,01-24-2020 04:00,TRAFFIC VIOLATION,557,465
558,01-24-2020 05:00,ROBBERY,558,415
559,01-24-2020 06:00,ROBBERY,559,290
560,01-24-2020 07:00,PUBLIC INTOXICATION,560,585
561,01-24-2020 08:00,VANDALISM,561,212
562,01-24-2020 09:00,VANDALISM,562,342
563,01-24-2020 10:00,SHOPLIFTING,563,293
564,01-24-2020 11:00,PUBLIC INTOXICATION,564,341
565,01-24-2020 12:00,VANDALISM,565,458
566,01-24-2020 13:00,KIDNAPPING,566,514
567,01-24-2020 14:00,VEHICLE - STOLEN,567,306
568,01-24-2020 15:00,SEXUAL ASSAULT,568,176
569,01-24-2020 16:00,FIREARM OFFENSE,569,474
570,01-24-2020 17:00,ASSAULT,570,461
571,01-24-2020 18:00,CYBERCRIME,571,495
572,01-24-2020 19:00,ARSON,572,264
573,01-24-2020 20:00,VEHICLE - STOLEN,573,386
574,01-24-2020 21:00,DRUG OFFENSE,574,280
575,01-24-2020 22:00,IDENTITY THEFT,575,589
576,01-24-2020 23:00,FIREARM OFFENSE,576,522
577,01-25-2020 00:00,VEHICLE - STOLEN,577,224
578,01-25-2020 01:00,IDENTITY THEFT,578,333
579,01-25-2020 02:00,ROBBERY,579,293
580,01-25-2020 03:00,FIREARM OFFENSE,580,154
581,01-25-2020 04:00,PUBLIC INTOXICATION,581,355
582,01-25-2020 05:00,VANDALISM,582,196
583,01-25-2020 06:00,EXTORTION,583,377
584,01-25-2020 07:00,BURGLARY,584,342
585,01-25-2020 08:00,DRUG OFFENSE,585,574
586,01-25-2020 09:00,PUBLIC INTOXICATION,586,264
587,01-25-2020 10:00,ARSON,587,253
588,01-25-2020 11:00,BURGLARY,588,273
589,01-25-2020 12:00,SHOPLIFTING,589,299
590,01-25-2020 13:00,KIDNAPPING,590,572
591,01-25-2020 14:00,IDENTITY THEFT,591,320
592,01-25-2020 15:00,ROBBERY,592,500
593,01-25-2020 16:00,CYBERCRIME,593,452
594,01-25-2020 17:00,VEHICLE - STOLEN,594,491
595,01-25-2020 18:00,EXTORTION,595,515
596,01-25-2020 19:00,SHOPLIFTING,596,509
597,01-25-2020 20:00,PUBLIC INTOXICATION,597,202
598,01-25-2020 21:00,TRAFFIC VIOLATION,598,337
599,01-25-2020 22:00,DOMESTIC VIOLENCE,599,375
600,01-25-2020 23:00,IDENTITY THEFT,600,527
601,01-26-2020 00:00,SHOPLIFTING,601,397
602,01-26-2020 01:00,HOMICIDE,602,188
603,01-26-2020 02:00,ROBBERY,603,287
604,01-26-2020 03:00,VEHICLE - STOLEN,604,425
605,01-26-2020 04:00,TRAFFIC VIOLATION,605,297
606,01-26-2020 05:00,CYBERCRIME,606,459
607,01-26-2020 06:00,ROBBERY,607,486
608,01-26-2020 07:00,BURGLARY,608,101
609,01-26-2020 08:00,CYBERCRIME,609,313
610,01-26-2020 09:00,EXTORTION,610,232
611,01-26-2020 10:00,BURGLARY,611,109
612,01-26-2020 11:00,FRAUD,612,514
613,01-26-2020 12:00,COUNTERFEITING,613,501
614,01-26-2020 13:00,FIREARM OFFENSE,614,511
615,01-26-2020 14:00,EXTORTION,615,253
616,01-26-2020 15:00,DRUG OFFENSE,616,329
617,01-26-2020 16:00,PUBLIC INTOXICATION,617,120
618,01-26-2020 17:00,DRUG OFFENSE,618,461
619,01-26-2020 18:00,COUNTERFEITING,619,402
620,01-26-2020 19:00,EXTORTION,620,400
621,01-26-2020 20:00,IDENTITY THEFT,621,220
622,01-26-2020 21:00,ILLEGAL POSSESSION,622,489
623,01-26-2020 22:00,DOMESTIC VIOLENCE,623,399
624,01-26-2020 23:00,ROBBERY,624,184
625,01-27-2020 00:00,PUBLIC INTOXICATION,625,374
626,01-27-2020 01:00,PUBLIC INTOXICATION,626,391
627,01-27-2020 02:00,TRAFFIC VIOLATION,627,202
628,01-27-2020 03:00,HOMICIDE,628,187
629,01-27-2020 04:00,COUNTERFEITING,629,427
630,01-27-2020 05:00,SHOPLIFTING,630,462
631,01-27-2020 06:00,SHOPLIFTING,631,296
632,01-27-2020 07:00,CYBERCRIME,632,501
633,01-27-2020 08:00,CYBERCRIME,633,267
634,01-27-2020 09:00,CYBERCRIME,634,182
635,01-27-2020 10:00,SHOPLIFTING,635,379
636,01-27-2020 11:00,ROBBERY,636,455
637,01-27-2020 12:00,BURGLARY,637,325
638,01-27-2020 13:00,CYBERCRIME,638,298
639,01-27-2020 14:00,DOMESTIC VIOLENCE,639,470
640,01-27-2020 15:00,PUBLIC INTOXICATION,640,382
641,01-27-2020 16:00,FIREARM OFFENSE,641,580
642,01-27-2020 17:00,DRUG OFFENSE,642,354
643,01-27-2020 18:00,BURGLARY,643,506
644,01-27-2020 19:00,COUNTERFEITING,644,570
645,01-27-2020 20:00,ASSAULT,645,129
646,01-27-2020 21:00,ASSAULT,646,529
647,01-27-2020 22:00,CYBERCRIME,647,404
648,01-27-2020 23:00,IDENTITY THEFT,648,221
649,01-28-2020 00:00,COUNTERFEITING,649,226
650,01-28-2020 01:00,HOMICIDE,650,203
651,01-28-2020 02:00,VANDALISM,651,431
652,01-28-2020 03:00,BURGLARY,652,269
653,01-28-2020 04:00,SEXUAL ASSAULT,653,303
654,01-28-2020 05:00,BURGLARY,654,564
655,01-28-2020 06:00,EXTORTION,655,495
656,01-28-2020 07:00,SEXUAL ASSAULT,656,293
657,01-28-2020 08:00,EXTORTION,657,497
658,01-28-2020 09:00,VEHICLE - STOLEN,658,447
659,01-28-2020 10:00,IDENTITY THEFT,659,264
660,01-28-2020 11:00,COUNTERFEITING,660,379
661,01-28-2020 12:00,COUNTERFEITING,661,230
662,01-28-2020 13:00,HOMICIDE,662,547
663,01-28-2020 14:00,ASSAULT,663,544
664,01-28-2020 15:00,SHOPLIFTING,664,176
665,01-28-2020 16:00,SHOPLIFTING,665,168
666,01-28-2020 17:00,BURGLARY,666,371
667,01-28-2020 18:00,IDENTITY THEFT,667,278
668,01-28-2020 19:00,VEHICLE - STOLEN,668,386
669,01-28-2020 20:00,SEXUAL ASSAULT,669,447
670,01-28-2020 21:00,ARSON,670,380
671,01-28-2020 22:00,TRAFFIC VIOLATION,671,360
672,01-28-2020 23:00,TRAFFIC VIOLATION,672,172
673,01-29-2020 00:00,PUBLIC INTOXICATION,673,529
674,01-29-2020 01:00,KIDNAPPING,674,396
675,01-29-2020 02:00,CYBERCRIME,675,134
676,01-29-2020 03:00,PUBLIC INTOXICATION,676,174
677,01-29-2020 04:00,FIREARM OFFENSE,677,587
678,01-29-2020 05:00,COUNTERFEITING,678,527
679,01-29-2020 06:00,HOMICIDE,679,268
680,01-29-2020 07:00,SEXUAL ASSAULT,680,542
681,01-29-2020 08:00,VANDALISM,681,538
682,01-29-2020 09:00,SEXUAL ASSAULT,682,546
683,01-29-2020 10:00,IDENTITY THEFT,683,361
684,01-29-2020 11:00,BURGLARY,684,489
685,01-29-2020 12:00,CYBERCRIME,685,365
686,01-29-2020 13:00,CYBERCRIME,686,355
687,01-29-2020 14:00,PUBLIC INTOXICATION,687,217
688,01-29-2020 15:00,VANDALISM,688,422
689,01-29-2020 16:00,ARSON,689,361
690,01-29-2020 17:00,ILLEGAL POSSESSION,690,158
691,01-29-2020 18:00,IDENTITY THEFT,691,458
692,01-29-2020 19:00,SEXUAL ASSAULT,692,593
693,01-29-2020 20:00,SHOPLIFTING,693,359
694,01-29-2020 21:00,ARSON,694,381
695,01-29-2020 22:00,ROBBERY,695,453
696,01-29-2020 23:00,DOMESTIC VIOLENCE,696,418
697,01-30-2020 00:00,BURGLARY,697,347
698,01-30-2020 01:00,FIREARM OFFENSE,698,570
699,01-30-2020 02:00,BURGLARY,699,574
700,01-30-2020 03:00,FRAUD,700,592
701,01-30-2020 04:00,DOMESTIC VIOLENCE,701,218
702,01-30-2020 05:00,CYBERCRIME,702,386
703,01-30-2020 06:00,ROBBERY,703,301
704,01-30-2020 07:00,VANDALISM,704,302
705,01-30-2020 08:00,PUBLIC INTOXICATION,705,415
706,01-30-2020 09:00,SEXUAL ASSAULT,706,148
707,01-30-2020 10:00,DOMESTIC VIOLENCE,707,253
708,01-30-2020 11:00,ILLEGAL POSSESSION,708,517
709,01-30-2020 12:00,VEHICLE - STOLEN,709,149
710,01-30-2020 13:00,HOMICIDE,710,544
711,01-30-2020 14:00,TRAFFIC VIOLATION,711,106
712,01-30-2020 15:00,SHOPLIFTING,712,599
713,01-30-2020 16:00,VEHICLE - STOLEN,713,105
714,01-30-2020 17:00,ARSON,714,186
715,01-30-2020 18:00,FIREARM OFFENSE,715,530
716,01-30-2020 19:00,PUBLIC INTOXICATION,716,593
717,01-30-2020 20:00,KIDNAPPING,717,125
718,01-30-2020 21:00,FIREARM OFFENSE,718,384
719,01-30-2020 22:00,ASSAULT,719,420
720,01-30-2020 23:00,KIDNAPPING,720,154
721,01-31-2020 00:00,VANDALISM,721,436
722,01-31-2020 01:00,ARSON,722,403
723,01-31-2020 02:00,COUNTERFEITING,723,517
724,01-31-2020 03:00,ROBBERY,724,254
725,01-31-2020 04:00,PUBLIC INTOXICATION,725,333
726,01-31-2020 05:00,EXTORTION,726,454
727,01-31-2020 06:00,KIDNAPPING,727,401
728,01-31-2020 07:00,PUBLIC INTOXICATION,728,206
729,01-31-2020 08:00,DRUG OFFENSE,729,515
730,01-31-2020 09:00,CYBERCRIME,730,546
731,01-31-2020 10:00,EXTORTION,731,560
732,01-31-2020 11:00,ASSAULT,732,284
733,01-31-2020 12:00,KIDNAPPING,733,529
734,01-31-2020 13:00,ROBBERY,734,453
735,01-31-2020 14:00,ROBBERY,735,337
736,01-31-2020 15:00,BURGLARY,736,436
737,01-31-2020 16:00,BURGLARY,737,433
738,01-31-2020 17:00,ARSON,738,378
739,01-31-2020 18:00,VANDALISM,739,299
740,01-31-2020 19:00,PUBLIC INTOXICATION,740,292
741,01-31-2020 20:00,COUNTERFEITING,741,428
742,01-31-2020 21:00,DOMESTIC VIOLENCE,742,502
743,01-31-2020 22:00,ARSON,743,392
744,01-31-2020 23:00,SEXUAL ASSAULT,744,471
745,02-01-2020 00:00,FRAUD,745,439
746,02-01-2020 01:00,FRAUD,746,242
747,02-01-2020 02:00,SHOPLIFTING,747,355
748,02-01-2020 03:00,BURGLARY,748,317
749,02-01-2020 04:00,VANDALISM,749,414
750,02-01-2020 05:00,COUNTERFEITING,750,131
751,02-01-2020 06:00,VEHICLE - STOLEN,751,193
752,02-01-2020 07:00,ASSAULT,752,339
753,02-01-2020 08:00,ILLEGAL POSSESSION,753,357
754,02-01-2020 09:00,VEHICLE - STOLEN,754,173
755,02-01-2020 10:00,FRAUD,755,471
756,02-01-2020 11:00,DOMESTIC VIOLENCE,756,204
757,02-01-2020 12:00,CYBERCRIME,757,375
758,02-01-2020 13:00,SHOPLIFTING,758,283
759,02-01-2020 14:00,KIDNAPPING,759,146
760,02-01-2020 15:00,ROBBERY,760,107
761,02-01-2020 16:00,CYBERCRIME,761,410
762,02-01-2020 17:00,ARSON,762,267
763,02-01-2020 18:00,IDENTITY THEFT,763,411
764,02-01-2020 19:00,COUNTERFEITING,764,503
765,02-01-2020 20:00,IDENTITY THEFT,765,383
766,02-01-2020 21:00,DRUG OFFENSE,766,120
767,02-01-2020 22:00,ARSON,767,129
768,02-01-2020 23:00,TRAFFIC VIOLATION,768,258
769,02-02-2020 00:00,BURGLARY,769,182
770,02-02-2020 01:00,EXTORTION,770,359
771,02-02-2020 02:00,DOMESTIC VIOLENCE,771,435
772,02-02-2020 03:00,VANDALISM,772,543
773,02-02-2020 04:00,DRUG OFFENSE,773,552
774,02-02-2020 05:00,FRAUD,774,334
775,02-02-2020 06:00,IDENTITY THEFT,775,372
776,02-02-2020 07:00,PUBLIC INTOXICATION,776,572
777,02-02-2020 08:00,FRAUD,777,220
778,02-02-2020 09:00,FRAUD,778,108
779,02-02-2020 10:00,FRAUD,779,155
780,02-02-2020 11:00,IDENTITY THEFT,780,299
781,02-02-2020 12:00,ILLEGAL POSSESSION,781,405
782,02-02-2020 13:00,VEHICLE - STOLEN,782,414
783,02-02-2020 14:00,DRUG OFFENSE,783,241
784,02-02-2020 15:00,ILLEGAL POSSESSION,784,479
785,02-02-2020 16:00,DRUG OFFENSE,785,406
786,02-02-2020 17:00,BURGLARY,786,432
787,02-02-2020 18:00,FRAUD,787,427
788,02-02-2020 19:00,ILLEGAL POSSESSION,788,260
789,02-02-2020 20:00,ILLEGAL POSSESSION,789,515
790,02-02-2020 21:00,ARSON,790,530
791,02-02-2020 22:00,VEHICLE - STOLEN,791,480
792,02-02-2020 23:00,ARSON,792,493
793,02-03-2020 00:00,FRAUD,793,441
794,02-03-2020 01:00,SEXUAL ASSAULT,794,133
795,02-03-2020 02:00,SHOPLIFTING,795,386
796,02-03-2020 03:00,KIDNAPPING,796,447
797,02-03-2020 04:00,VANDALISM,797,254
798,02-03-2020 05:00,SHOPLIFTING,798,407
799,02-03-2020 06:00,TRAFFIC VIOLATION,799,272
800,02-03-2020 07:00,KIDNAPPING,800,232
801,02-03-2020 08:00,ILLEGAL POSSESSION,801,436
802,02-03-2020 09:00,PUBLIC INTOXICATION,802,344
803,02-03-2020 10:00,KIDNAPPING,803,381
804,02-03-2020 11:00,COUNTERFEITING,804,361
805,02-03-2020 12:00,KIDNAPPING,805,316
806,02-03-2020 13:00,SHOPLIFTING,806,438
807,02-03-2020 14:00,DOMESTIC VIOLENCE,807,272
808,02-03-2020 15:00,COUNTERFEITING,808,546
809,02-03-2020 16:00,CYBERCRIME,809,566
810,02-03-2020 17:00,FIREARM OFFENSE,810,467
811,02-03-2020 18:00,FRAUD,811,525
812,02-03-2020 19:00,CYBERCRIME,812,446
813,02-03-2020 20:00,EXTORTION,813,243
814,02-03-2020 21:00,FIREARM OFFENSE,814,303
815,02-03-2020 22:00,HOMICIDE,815,537
816,02-03-2020 23:00,FIREARM OFFENSE,816,233
817,02-04-2020 00:00,VEHICLE - STOLEN,817,234
818,02-04-2020 01:00,ASSAULT,818,204
819,02-04-2020 02:00,SEXUAL ASSAULT,819,258
820,02-04-2020 03:00,SHOPLIFTING,820,470
821,02-04-2020 04:00,FIREARM OFFENSE,821,408
822,02-04-2020 05:00,FRAUD,822,564
823,02-04-2020 06:00,ASSAULT,823,340
824,02-04-2020 07:00,BURGLARY,824,331
825,02-04-2020 08:00,COUNTERFEITING,825,351
826,02-04-2020 09:00,PUBLIC INTOXICATION,826,204
827,02-04-2020 10:00,VEHICLE - STOLEN,827,548
828,02-04-2020 11:00,DOMESTIC VIOLENCE,828,328
829,02-04-2020 12:00,SEXUAL ASSAULT,829,263
830,02-04-2020 13:00,FIREARM OFFENSE,830,160
831,02-04-2020 14:00,TRAFFIC VIOLATION,831,597
832,02-04-2020 15:00,SHOPLIFTING,832,315
833,02-04-2020 16:00,CYBERCRIME,833,445
834,02-04-2020 17:00,DOMESTIC VIOLENCE,834,222
835,02-04-2020 18:00,SEXUAL ASSAULT,835,433
836,02-04-2020 19:00,ARSON,836,205
837,02-04-2020 20:00,ARSON,837,442
838,02-04-2020 21:00,VEHICLE - STOLEN,838,599
839,02-04-2020 22:00,TRAFFIC VIOLATION,839,127
840,02-04-2020 23:00,HOMICIDE,840,163
841,02-05-2020 00:00,DRUG OFFENSE,841,167
842,02-05-2020 01:00,ARSON,842,476
843,02-05-2020 02:00,EXTORTION,843,134
844,02-05-2020 03:00,IDENTITY THEFT,844,459
845,02-05-2020 04:00,DOMESTIC VIOLENCE,845,249
846,02-05-2020 05:00,COUNTERFEITING,846,408
847,02-05-2020 06:00,VEHICLE - STOLEN,847,545
848,02-05-2020 07:00,SEXUAL ASSAULT,848,489
849,02-05-2020 08:00,PUBLIC INTOXICATION,849,119
850,02-05-2020 09:00,FRAUD,850,121
851,02-05-2020 10:00,FIREARM OFFENSE,851,161
852,02-05-2020 11:00,VEHICLE - STOLEN,852,190
853,02-05-2020 12:00,VANDALISM,853,422
854,02-05-2020 13:00,ARSON,854,514
855,02-05-2020 14:00,TRAFFIC VIOLATION,855,225
856,02-05-2020 15:00,VANDALISM,856,451
857,02-05-2020 16:00,KIDNAPPING,857,501
858,02-05-2020 17:00,DOMESTIC VIOLENCE,858,318
859,02-05-2020 18:00,BURGLARY,859,271
860,02-05-2020 19:00,KIDNAPPING,860,269
861,02-05-2020 20:00,DOMESTIC VIOLENCE,861,569
862,02-05-2020 21:00,CYBERCRIME,862,139
863,02-05-2020 22:00,VANDALISM,863,351
864,02-05-2020 23:00,SEXUAL ASSAULT,864,475
865,02-06-2020 00:00,SHOPLIFTING,865,330
866,02-06-2020 01:00,BURGLARY,866,230
867,02-06-2020 02:00,SEXUAL ASSAULT,867,139
868,02-06-2020 03:00,VANDALISM,868,545
869,02-06-2020 04:00,SHOPLIFTING,869,411
870,02-06-2020 05:00,DRUG OFFENSE,870,528
871,02-06-2020 06:00,HOMICIDE,871,507
872,02-06-2020 07:00,IDENTITY THEFT,872,548
873,02-06-2020 08:00,SEXUAL ASSAULT,873,466
874,02-06-2020 09:00,SEXUAL ASSAULT,874,157
875,02-06-2020 10:00,TRAFFIC VIOLATION,875,368
876,02-06-2020 11:00,ILLEGAL POSSESSION,876,370
877,02-06-2020 12:00,TRAFFIC VIOLATION,877,259
878,02-06-2020 13:00,COUNTERFEITING,878,366
879,02-06-2020 14:00,CYBERCRIME,879,306
880,02-06-2020 15:00,VANDALISM,880,571
881,02-06-2020 16:00,IDENTITY THEFT,881,180
882,02-06-2020 17:00,VANDALISM,882,255
883,02-06-2020 18:00,DRUG OFFENSE,883,179
884,02-06-2020 19:00,VEHICLE - STOLEN,884,304
885,02-06-2020 20:00,ILLEGAL POSSESSION,885,430
886,02-06-2020 21:00,FRAUD,886,425
887,02-06-2020 22:00,ARSON,887,547
888,02-06-2020 23:00,ROBBERY,888,499
889,02-07-2020 00:00,IDENTITY THEFT,889,258
890,02-07-2020 01:00,ROBBERY,890,207
891,02-07-2020 02:00,ARSON,891,267
892,02-07-2020 03:00,ROBBERY,892,306
893,02-07-2020 04:00,TRAFFIC VIOLATION,893,246
894,02-07-2020 05:00,VEHICLE - STOLEN,894,422
895,02-07-2020 06:00,DOMESTIC VIOLENCE,895,532
896,02-07-2020 07:00,ROBBERY,896,489
897,02-07-2020 08:00,BURGLARY,897,415
898,02-07-2020 09:00,ARSON,898,387
899,02-07-2020 10:00,PUBLIC INTOXICATION,899,164
900,02-07-2020 11:00,TRAFFIC VIOLATION,900,535
901,02-07-2020 12:00,ARSON,901,100
902,02-07-2020 13:00,VEHICLE - STOLEN,902,549
903,02-07-2020 14:00,TRAFFIC VIOLATION,903,493
904,02-07-2020 15:00,TRAFFIC VIOLATION,904,441
905,02-07-2020 16:00,FIREARM OFFENSE,905,290
906,02-07-2020 17:00,EXTORTION,906,274
907,02-07-2020 18:00,ROBBERY,907,340
908,02-07-2020 19:00,ILLEGAL POSSESSION,908,568
909,02-07-2020 20:00,HOMICIDE,909,439
910,02-07-2020 21:00,DRUG OFFENSE,910,356
911,02-07-2020 22:00,BURGLARY,911,376
912,02-07-2020 23:00,EXTORTION,912,212
913,02-08-2020 00:00,ASSAULT,913,466
914,02-08-2020 01:00,KIDNAPPING,914,276
915,02-08-2020 02:00,TRAFFIC VIOLATION,915,489
916,02-08-2020 03:00,KIDNAPPING,916,400
917,02-08-2020 04:00,ASSAULT,917,542
918,02-08-2020 05:00,IDENTITY THEFT,918,309
919,02-08-2020 06:00,FIREARM OFFENSE,919,124
920,02-08-2020 07:00,TRAFFIC VIOLATION,920,275
921,02-08-2020 08:00,SHOPLIFTING,921,365
922,02-08-2020 09:00,HOMICIDE,922,270
923,02-08-2020 10:00,FIREARM OFFENSE,923,205
924,02-08-2020 11:00,IDENTITY THEFT,924,152
925,02-08-2020 12:00,BURGLARY,925,160
926,02-08-2020 13:00,ILLEGAL POSSESSION,926,387
927,02-08-2020 14:00,PUBLIC INTOXICATION,927,570
928,02-08-2020 15:00,DOMESTIC VIOLENCE,928,454
929,02-08-2020 16:00,SEXUAL ASSAULT,929,132
930,02-08-2020 17:00,ROBBERY,930,294
931,02-08-2020 18:00,VEHICLE - STOLEN,931,534
932,02-08-2020 19:00,DOMESTIC VIOLENCE,932,268
933,02-08-2020 20:00,EXTORTION,933,449
934,02-08-2020 21:00,BURGLARY,934,310
935,02-08-2020 22:00,FIREARM OFFENSE,935,498
936,02-08-2020 23:00,VANDALISM,936,323
937,02-09-2020 00:00,TRAFFIC VIOLATION,937,297
938,02-09-2020 01:00,BURGLARY,938,224
939,02-09-2020 02:00,DOMESTIC VIOLENCE,939,207
940,02-09-2020 03:00,IDENTITY THEFT,940,546
941,02-09-2020 04:00,ASSAULT,941,368
942,02-09-2020 05:00,IDENTITY THEFT,942,492
943,02-09-2020 06:00,ASSAULT,943,106
944,02-09-2020 07:00,ROBBERY,944,453
945,02-09-2020 08:00,CYBERCRIME,945,381
946,02-09-2020 09:00,CYBERCRIME,946,350
947,02-09-2020 10:00,VANDALISM,947,108
948,02-09-2020 11:00,FRAUD,948,483
949,02-09-2020 12:00,PUBLIC INTOXICATION,949,481
950,02-09-2020 13:00,VEHICLE - STOLEN,950,117
951,02-09-2020 14:00,HOMICIDE,951,284
952,02-09-2020 15:00,DRUG OFFENSE,952,259
953,02-09-2020 16:00,ROBBERY,953,430
954,02-09-2020 17:00,BURGLARY,954,260
955,02-09-2020 18:00,SHOPLIFTING,955,516
956,02-09-2020 19:00,SHOPLIFTING,956,172
957,02-09-2020 20:00,BURGLARY,957,427
958,02-09-2020 21:00,VEHICLE - STOLEN,958,442
959,02-09-2020 22:00,CYBERCRIME,959,375
960,02-09-2020 23:00,TRAFFIC VIOLATION,960,292
961,02-10-2020 00:00,COUNTERFEITING,961,163
962,02-10-2020 01:00,HOMICIDE,962,376
963,02-10-2020 02:00,ARSON,963,304
964,02-10-2020 03:00,KIDNAPPING,964,352
965,02-10-2020 04:00,CYBERCRIME,965,432
966,02-10-2020 05:00,CYBERCRIME,966,348
967,02-10-2020 06:00,SEXUAL ASSAULT,967,220
968,02-10-2020 07:00,DRUG OFFENSE,968,117
969,02-10-2020 08:00,VANDALISM,969,439
970,02-10-2020 09:00,FRAUD,970,531
971,02-10-2020 10:00,VEHICLE - STOLEN,971,372
972,02-10-2020 11:00,HOMICIDE,972,543
973,02-10-2020 12:00,VANDALISM,973,410
974,02-10-2020 13:00,FRAUD,974,268
975,02-10-2020 14:00,FRAUD,975,242
976,02-10-2020 15:00,FRAUD,976,510
977,02-10-2020 16:00,DRUG OFFENSE,977,169
978,02-10-2020 17:00,ASSAULT,978,196
979,02-10-2020 18:00,VANDALISM,979,114
980,02-10-2020 19:00,DOMESTIC VIOLENCE,980,504
981,02-10-2020 20:00,KIDNAPPING,981,515
982,02-10-2020 21:00,FRAUD,982,488
983,02-10-2020 22:00,ASSAULT,983,183
984,02-10-2020 23:00,ROBBERY,984,343
985,02-11-2020 00:00,COUNTERFEITING,985,565
986,02-11-2020 01:00,SHOPLIFTING,986,556
987,02-11-2020 02:00,ASSAULT,987,345
988,02-11-2020 03:00,SEXUAL ASSAULT,988,196
989,02-11-2020 04:00,BURGLARY,989,427
990,02-11-2020 05:00,ASSAULT,990,593
991,02-11-2020 06:00,FIREARM OFFENSE,991,156
992,02-11-2020 07:00,HOMICIDE,992,114
993,02-11-2020 08:00,ROBBERY,993,137
994,02-11-2020 09:00,ASSAULT,994,113
995,02-11-2020 10:00,DRUG OFFENSE,995,277
996,02-11-2020 11:00,DRUG OFFENSE,996,198
997,02-11-2020 12:00,ROBBERY,997,242
998,02-11-2020 13:00,CYBERCRIME,998,211
999,02-11-2020 14:00,ROBBERY,999,512
1000,02-11-2020 15:00,SEXUAL ASSAULT,1000,582
1001,02-11-2020 16:00,FIREARM OFFENSE,1001,370
1002,02-11-2020 17:00,VANDALISM,1002,207
1003,02-11-2020 18:00,SHOPLIFTING,1003,393
1004,02-11-2020 19:00,ARSON,1004,129
1005,02-11-2020 20:00,CYBERCRIME,1005,213
1006,02-11-2020 21:00,BURGLARY,1006,574
1007,02-11-2020 22:00,SHOPLIFTING,1007,174
1008,02-11-2020 23:00,PUBLIC INTOXICATION,1008,555
1009,02-12-2020 00:00,DOMESTIC VIOLENCE,1009,440
1010,02-12-2020 01:00,COUNTERFEITING,1010,231
1011,02-12-2020 02:00,VEHICLE - STOLEN,1011,113
1012,02-12-2020 03:00,COUNTERFEITING,1012,132
1013,02-12-2020 04:00,COUNTERFEITING,1013,273
1014,02-12-2020 05:00,IDENTITY THEFT,1014,505
1015,02-12-2020 06:00,SHOPLIFTING,1015,199
1016,02-12-2020 07:00,PUBLIC INTOXICATION,1016,494
1017,02-12-2020 08:00,SHOPLIFTING,1017,575
1018,02-12-2020 09:00,HOMICIDE,1018,337
1019,02-12-2020 10:00,HOMICIDE,1019,215
1020,02-12-2020 11:00,HOMICIDE,1020,378
1021,02-12-2020 12:00,KIDNAPPING,1021,521
1022,02-12-2020 13:00,ROBBERY,1022,120
1023,02-12-2020 14:00,COUNTERFEITING,1023,423
1024,02-12-2020 15:00,DRUG OFFENSE,1024,471
1025,02-12-2020 16:00,VANDALISM,1025,225
1026,02-12-2020 17:00,BURGLARY,1026,360
1027,02-12-2020 18:00,CYBERCRIME,1027,138
1028,02-12-2020 19:00,HOMICIDE,1028,562
1029,02-12-2020 20:00,FRAUD,1029,265
1030,02-12-2020 21:00,COUNTERFEITING,1030,219
1031,02-12-2020 22:00,VANDALISM,1031,546
1032,02-12-2020 23:00,ARSON,1032,456
1033,02-13-2020 00:00,CYBERCRIME,1033,426
