FIR_ID,FIR_Date,Complaint_ID,Crime_ID,Officer_ID,Location_ID,is_deleted
605,28-01-2020 10:00,605,297,51,9,0
606,27-01-2020 12:00,606,459,69,2,0
607,27-01-2020 15:00,607,486,14,5,0
608,28-01-2020 15:00,608,101,110,9,0
609,28-01-2020 02:00,609,313,161,13,0
610,26-01-2020 13:00,610,232,126,6,0
611,28-01-2020 19:00,611,109,153,14,0
612,28-01-2020 14:00,612,514,28,4,0
613,28-01-2020 12:00,613,501,122,28,0
614,27-01-2020 12:00,614,511,112,22,0
615,28-01-2020 10:00,615,253,100,6,0
616,28-01-2020 14:00,616,329,81,4,0
617,27-01-2020 14:00,617,120,31,5,0
618,27-01-2020 03:00,618,461,36,5,0
619,27-01-2020 11:00,619,402,47,9,0
620,29-01-2020 15:00,620,400,32,5,0
621,29-01-2020 04:00,621,220,93,10,0
622,27-01-2020 18:00,622,489,195,6,0
623,27-01-2020 23:00,623,399,206,15,0
624,29-01-2020 06:00,624,184,14,6,0
625,29-01-2020 02:00,625,374,11,28,0
626,29-01-2020 22:00,626,391,217,25,0
627,27-01-2020 17:00,627,202,18,26,0
628,27-01-2020 14:00,628,187,72,1,0
629,29-01-2020 01:00,629,427,28,10,0
630,28-01-2020 01:00,630,462,141,4,0
631,29-01-2020 13:00,631,296,138,2,0
632,28-01-2020 07:00,632,501,69,5,0
633,29-01-2020 09:00,633,267,33,25,0
634,28-01-2020 05:00,634,182,201,6,0
635,29-01-2020 23:00,635,379,25,2,0
636,27-01-2020 23:00,636,455,237,22,0
637,29-01-2020 15:00,637,325,191,14,0
638,29-01-2020 18:00,638,298,176,14,0
639,28-01-2020 08:00,639,470,109,10,0
640,28-01-2020 07:00,640,382,53,5,0
641,28-01-2020 22:00,641,580,11,5,0
642,28-01-2020 19:00,642,354,229,9,0
643,30-01-2020 02:00,643,506,170,4,0
644,30-01-2020 12:00,644,570,146,2,0
645,30-01-2020 18:00,645,129,16,12,0
646,29-01-2020 00:00,646,529,3,12,0
647,30-01-2020 11:00,647,404,29,22,0
648,30-01-2020 10:00,648,221,87,11,0
649,29-01-2020 18:00,649,226,160,7,0
650,29-01-2020 07:00,650,203,185,12,0
651,28-01-2020 06:00,651,431,71,2,0
652,30-01-2020 19:00,652,269,73,1,0
653,28-01-2020 19:00,653,303,111,10,0
654,31-01-2020 01:00,654,564,62,9,0
655,30-01-2020 11:00,655,495,60,17,0
656,30-01-2020 11:00,656,293,57,10,0
657,30-01-2020 18:00,657,497,159,11,0
658,29-01-2020 14:00,658,447,155,17,0
659,29-01-2020 03:00,659,264,147,10,0
660,29-01-2020 21:00,660,379,193,5,0
661,29-01-2020 12:00,661,230,69,10,0
662,29-01-2020 10:00,662,547,238,10,0
663,29-01-2020 05:00,663,544,142,10,0
664,30-01-2020 05:00,664,176,91,13,0
665,29-01-2020 02:00,665,168,216,11,0
666,29-01-2020 09:00,666,371,61,5,0
667,29-01-2020 15:00,667,278,39,2,0
668,29-01-2020 01:00,668,386,6,5,0
669,31-01-2020 14:00,669,447,142,12,0
670,28-01-2020 22:00,670,380,150,6,0
671,29-01-2020 03:00,671,360,82,10,0
672,29-01-2020 09:00,672,172,196,5,0
673,29-01-2020 16:00,673,529,57,4,0
674,30-01-2020 07:00,674,396,44,9,0
675,31-01-2020 13:00,675,134,207,2,0
676,29-01-2020 19:00,676,174,248,10,0
677,30-01-2020 18:00,677,587,212,13,0
678,31-01-2020 15:00,678,527,99,12,0
679,30-01-2020 05:00,679,268,53,26,0
680,30-01-2020 02:00,680,542,139,14,0
681,31-01-2020 19:00,681,538,158,5,0
682,29-01-2020 14:00,682,546,5,21,0
683,29-01-2020 13:00,683,361,245,5,0
684,30-01-2020 07:00,684,489,42,6,0
685,01-02-2020 09:00,685,365,24,6,0
686,01-02-2020 11:00,686,355,147,5,0
687,31-01-2020 03:00,687,217,190,6,0
688,29-01-2020 16:00,688,422,158,1,0
689,30-01-2020 03:00,689,361,250,6,0
690,31-01-2020 11:00,690,158,70,9,0
691,31-01-2020 17:00,691,458,208,5,0
692,01-02-2020 06:00,692,593,125,9,0
693,31-01-2020 17:00,693,359,32,5,0
694,31-01-2020 03:00,694,381,25,4,0
695,01-02-2020 05:00,695,453,64,17,0
696,30-01-2020 08:00,696,418,217,1,0
697,31-01-2020 01:00,697,347,105,21,0
698,01-02-2020 19:00,698,570,57,3,0
699,31-01-2020 21:00,699,574,62,19,0
700,01-02-2020 12:00,700,592,118,12,0
701,02-02-2020 00:00,701,218,157,1,0
702,31-01-2020 07:00,702,386,43,5,0
703,01-02-2020 19:00,703,301,229,8,0
704,31-01-2020 13:00,704,302,45,10,0
705,01-02-2020 05:00,705,415,235,5,0
706,01-02-2020 02:00,706,148,57,2,0
707,30-01-2020 21:00,707,253,72,21,0
708,31-01-2020 14:00,708,517,28,3,0
709,01-02-2020 19:00,709,149,1,7,0
710,01-02-2020 20:00,710,544,62,10,0
711,02-02-2020 02:00,711,106,172,6,0
712,31-01-2020 00:00,712,599,79,2,0
713,02-02-2020 15:00,713,105,112,5,0
714,31-01-2020 23:00,714,186,149,9,0
715,31-01-2020 03:00,715,530,221,25,0
716,02-02-2020 16:00,716,593,154,9,0
717,01-02-2020 16:00,717,125,218,5,0
718,01-02-2020 18:00,718,384,99,6,0
719,01-02-2020 21:00,719,420,115,7,0
720,02-02-2020 15:00,720,154,55,11,0
721,02-02-2020 05:00,721,436,60,2,0
722,31-01-2020 16:00,722,403,26,9,0
723,02-02-2020 13:00,723,517,217,20,0
724,01-02-2020 05:00,724,254,21,16,0
725,01-02-2020 23:00,725,333,105,5,0
726,03-02-2020 01:00,726,454,183,2,0
727,31-01-2020 13:00,727,401,114,16,0
728,01-02-2020 05:00,728,206,114,9,0
729,31-01-2020 19:00,729,515,39,2,0
730,02-02-2020 08:00,730,546,190,9,0
731,02-02-2020 05:00,731,560,228,7,0
732,01-02-2020 18:00,732,284,99,9,0
733,01-02-2020 12:00,733,529,218,9,0
734,01-02-2020 00:00,734,453,158,7,0
735,02-02-2020 11:00,735,337,193,5,0
736,02-02-2020 05:00,736,436,98,12,0
737,01-02-2020 17:00,737,433,6,1,0
738,31-01-2020 21:00,738,378,139,1,0
739,31-01-2020 20:00,739,299,196,25,0
740,02-02-2020 02:00,740,292,70,9,0
741,02-02-2020 07:00,741,428,53,9,0
742,02-02-2020 22:00,742,502,226,1,0
743,03-02-2020 09:00,743,392,173,5,0
744,03-02-2020 06:00,744,471,126,6,0
745,03-02-2020 11:00,745,439,112,9,0
746,03-02-2020 16:00,746,242,203,5,0
747,03-02-2020 21:00,747,355,225,12,0
748,03-02-2020 14:00,748,317,135,25,0
749,03-02-2020 12:00,749,414,88,5,0
750,03-02-2020 20:00,750,131,83,3,0
751,03-02-2020 03:00,751,193,6,12,0
752,03-02-2020 17:00,752,339,128,1,0
753,03-02-2020 01:00,753,357,130,12,0
754,03-02-2020 09:00,754,173,158,6,0
755,01-02-2020 12:00,755,471,100,5,0
756,03-02-2020 11:00,756,204,215,5,0
757,03-02-2020 11:00,757,375,114,10,0
758,02-02-2020 12:00,758,283,156,14,0
759,02-02-2020 09:00,759,146,53,17,0
760,03-02-2020 20:00,760,107,96,19,0
761,03-02-2020 22:00,761,410,37,11,0
762,03-02-2020 13:00,762,267,181,8,0
763,02-02-2020 18:00,763,411,20,6,0
764,03-02-2020 19:00,764,503,154,17,0
765,02-02-2020 03:00,765,383,215,6,0
766,02-02-2020 17:00,766,120,179,21,0
767,02-02-2020 03:00,767,129,175,2,0
768,04-02-2020 03:00,768,258,97,2,0
769,04-02-2020 05:00,769,182,44,21,0
770,03-02-2020 00:00,770,359,202,16,0
771,02-02-2020 15:00,771,435,104,19,0
772,02-02-2020 13:00,772,543,54,6,0
773,03-02-2020 19:00,773,552,56,3,0
774,05-02-2020 04:00,774,334,81,5,0
775,03-02-2020 15:00,775,372,91,6,0
776,02-02-2020 08:00,776,572,104,15,0
777,03-02-2020 09:00,777,220,71,8,0
778,04-02-2020 20:00,778,108,64,12,0
779,04-02-2020 02:00,779,155,184,5,0
780,04-02-2020 21:00,780,299,75,5,0
781,04-02-2020 22:00,781,405,231,10,0
782,04-02-2020 05:00,782,414,60,5,0
783,03-02-2020 12:00,783,241,98,5,0
784,04-02-2020 09:00,784,479,154,10,0
785,02-02-2020 22:00,785,406,225,12,0
786,03-02-2020 03:00,786,432,121,6,0
787,03-02-2020 14:00,787,427,246,21,0
788,02-02-2020 20:00,788,260,7,19,0
789,05-02-2020 15:00,789,515,176,7,0
790,03-02-2020 05:00,790,530,240,14,0
791,03-02-2020 19:00,791,480,145,22,0
792,03-02-2020 22:00,792,493,63,19,0
793,04-02-2020 10:00,793,441,166,4,0
794,05-02-2020 15:00,794,133,179,15,0
795,04-02-2020 13:00,795,386,17,5,0
796,04-02-2020 20:00,796,447,116,28,0
797,03-02-2020 20:00,797,254,183,5,0
798,03-02-2020 06:00,798,407,205,14,0
799,05-02-2020 17:00,799,272,6,12,0
800,04-02-2020 06:00,800,232,100,15,0
801,05-02-2020 23:00,801,436,147,6,0
802,05-02-2020 11:00,802,344,89,6,0
803,06-02-2020 07:00,803,381,93,2,0
804,03-02-2020 21:00,804,361,98,6,0
805,04-02-2020 08:00,805,316,6,21,0
806,05-02-2020 14:00,806,438,126,9,0
807,04-02-2020 04:00,807,272,112,6,0
808,06-02-2020 07:00,808,546,186,9,0
809,05-02-2020 19:00,809,566,115,7,0
810,05-02-2020 20:00,810,467,233,2,0
811,06-02-2020 09:00,811,525,109,10,0
812,03-02-2020 20:00,812,446,23,6,0
813,04-02-2020 09:00,813,243,112,3,0
814,06-02-2020 12:00,814,303,66,15,0
815,04-02-2020 10:00,815,537,90,19,0
816,05-02-2020 11:00,816,233,59,11,0
817,06-02-2020 03:00,817,234,69,17,0
818,05-02-2020 07:00,818,204,94,12,0
819,05-02-2020 11:00,819,258,234,1,0
820,06-02-2020 19:00,820,470,67,17,0
821,06-02-2020 00:00,821,408,123,12,0
822,05-02-2020 09:00,822,564,41,4,0
823,06-02-2020 17:00,823,340,44,10,0
824,04-02-2020 22:00,824,331,57,10,0
825,04-02-2020 09:00,825,351,219,11,0
826,05-02-2020 05:00,826,204,150,9,0
827,07-02-2020 05:00,827,548,166,15,0
828,06-02-2020 03:00,828,328,133,4,0
829,05-02-2020 14:00,829,263,154,25,0
830,06-02-2020 05:00,830,160,136,22,0
831,04-02-2020 15:00,831,597,208,27,0
832,07-02-2020 08:00,832,315,51,17,0
833,05-02-2020 08:00,833,445,217,6,0
834,04-02-2020 18:00,834,222,10,2,0
835,06-02-2020 03:00,835,433,98,12,0
836,06-02-2020 12:00,836,205,94,16,0
837,06-02-2020 11:00,837,442,13,4,0
838,06-02-2020 05:00,838,599,195,5,0
839,07-02-2020 02:00,839,127,59,10,0
840,07-02-2020 07:00,840,163,24,12,0
841,06-02-2020 20:00,841,167,182,7,0
842,05-02-2020 17:00,842,476,235,8,0
843,07-02-2020 15:00,843,134,41,3,0
844,06-02-2020 17:00,844,459,24,2,0
845,07-02-2020 10:00,845,249,158,26,0
846,07-02-2020 13:00,846,408,179,12,0
847,05-02-2020 16:00,847,545,142,13,0
848,07-02-2020 22:00,848,489,13,27,0
849,06-02-2020 02:00,849,119,65,4,0
850,05-02-2020 20:00,850,121,21,2,0
851,05-02-2020 22:00,851,161,135,6,0
852,06-02-2020 03:00,852,190,239,2,0
853,06-02-2020 14:00,853,422,66,9,0
854,06-02-2020 23:00,854,514,116,7,0
855,06-02-2020 16:00,855,225,39,5,0
856,07-02-2020 20:00,856,451,76,6,0
857,07-02-2020 00:00,857,501,37,10,0
858,07-02-2020 01:00,858,318,220,6,0
859,07-02-2020 08:00,859,271,112,9,0
860,07-02-2020 04:00,860,269,72,17,0
861,06-02-2020 07:00,861,569,223,27,0
862,06-02-2020 10:00,862,139,235,14,0
863,07-02-2020 09:00,863,351,48,6,0
864,07-02-2020 08:00,864,475,59,22,0
865,08-02-2020 17:00,865,330,105,21,0
866,08-02-2020 18:00,866,230,80,1,0
867,08-02-2020 10:00,867,139,43,4,0
868,07-02-2020 05:00,868,545,134,6,0
869,09-02-2020 02:00,869,411,18,10,0
870,08-02-2020 18:00,870,528,60,28,0
871,08-02-2020 22:00,871,507,224,3,0
872,07-02-2020 08:00,872,548,24,9,0
873,07-02-2020 13:00,873,466,159,6,0
874,06-02-2020 11:00,874,157,14,15,0
875,07-02-2020 15:00,875,368,147,19,0
876,08-02-2020 20:00,876,370,168,2,0
877,08-02-2020 09:00,877,259,201,6,0
878,07-02-2020 18:00,878,366,201,2,0
879,08-02-2020 12:00,879,306,224,12,0
880,07-02-2020 05:00,880,571,245,21,0
881,09-02-2020 00:00,881,180,222,9,0
882,09-02-2020 16:00,882,255,242,2,0
883,09-02-2020 03:00,883,179,190,2,0
884,08-02-2020 12:00,884,304,46,5,0
885,08-02-2020 01:00,885,430,74,4,0
886,07-02-2020 07:00,886,425,141,6,0
887,08-02-2020 10:00,887,547,121,9,0
888,07-02-2020 10:00,888,499,242,14,0
889,09-02-2020 00:00,889,258,109,9,0
890,07-02-2020 15:00,890,207,230,24,0
891,07-02-2020 22:00,891,267,43,5,0
892,08-02-2020 22:00,892,306,61,10,0
893,08-02-2020 11:00,893,246,5,12,0
894,08-02-2020 07:00,894,422,207,11,0
895,08-02-2020 06:00,895,532,247,9,0
896,09-02-2020 16:00,896,489,51,16,0
897,08-02-2020 01:00,897,415,155,4,0
898,09-02-2020 05:00,898,387,183,9,0
899,10-02-2020 02:00,899,164,20,23,0
900,08-02-2020 11:00,900,535,18,12,0
901,09-02-2020 02:00,901,100,198,5,0
902,10-02-2020 12:00,902,549,26,12,0
903,08-02-2020 12:00,903,493,69,7,0
904,07-02-2020 22:00,904,441,210,14,0
905,09-02-2020 07:00,905,290,201,5,0
906,10-02-2020 07:00,906,274,46,9,0
907,09-02-2020 14:00,907,340,137,20,0
908,10-02-2020 01:00,908,568,32,1,0
909,09-02-2020 01:00,909,439,200,16,0
910,08-02-2020 06:00,910,356,119,9,0
911,10-02-2020 19:00,911,376,142,6,0
912,08-02-2020 23:00,912,212,195,3,0
913,08-02-2020 11:00,913,466,95,5,0
914,08-02-2020 21:00,914,276,186,13,0
915,09-02-2020 07:00,915,489,46,10,0
916,08-02-2020 23:00,916,400,40,10,0
917,08-02-2020 05:00,917,542,137,1,0
918,08-02-2020 18:00,918,309,239,28,0
919,09-02-2020 14:00,919,124,48,11,0
920,10-02-2020 03:00,920,275,63,17,0
921,10-02-2020 16:00,921,365,202,4,0
922,08-02-2020 19:00,922,270,3,5,0
923,10-02-2020 01:00,923,205,84,4,0
924,10-02-2020 19:00,924,152,219,7,0
925,08-02-2020 19:00,925,160,44,3,0
926,09-02-2020 13:00,926,387,197,6,0
927,10-02-2020 01:00,927,570,70,11,0
928,09-02-2020 07:00,928,454,132,29,0
929,09-02-2020 07:00,929,132,209,5,0
930,10-02-2020 08:00,930,294,6,6,0
931,11-02-2020 09:00,931,534,129,12,0
932,10-02-2020 06:00,932,268,130,24,0
933,11-02-2020 00:00,933,449,230,7,0
934,11-02-2020 01:00,934,310,15,9,0
935,11-02-2020 02:00,935,498,101,10,0
936,11-02-2020 07:00,936,323,35,18,0
937,11-02-2020 04:00,937,297,43,14,0
938,11-02-2020 05:00,938,224,13,14,0
939,10-02-2020 10:00,939,207,121,2,0
940,09-02-2020 18:00,940,546,40,11,0
941,10-02-2020 18:00,941,368,217,23,0
942,09-02-2020 22:00,942,492,34,16,0
943,10-02-2020 04:00,943,106,62,5,0
944,11-02-2020 19:00,944,453,221,13,0
945,11-02-2020 20:00,945,381,156,12,0
946,09-02-2020 12:00,946,350,214,4,0
947,11-02-2020 00:00,947,108,95,9,0
948,10-02-2020 04:00,948,483,147,12,0
949,10-02-2020 16:00,949,481,201,29,0
950,10-02-2020 11:00,950,117,72,5,0
951,11-02-2020 22:00,951,284,119,14,0
952,12-02-2020 13:00,952,259,63,5,0
953,11-02-2020 15:00,953,430,117,12,0
954,10-02-2020 05:00,954,260,45,5,0
955,11-02-2020 22:00,955,516,182,5,0
956,10-02-2020 13:00,956,172,29,6,0
957,12-02-2020 00:00,957,427,183,12,0
958,10-02-2020 07:00,958,442,64,12,0
959,10-02-2020 16:00,959,375,42,12,0
960,10-02-2020 20:00,960,292,164,13,0
961,11-02-2020 15:00,961,163,156,15,0
962,10-02-2020 22:00,962,376,194,10,0
963,11-02-2020 16:00,963,304,11,5,0
964,11-02-2020 21:00,964,352,18,17,0
965,10-02-2020 15:00,965,432,97,10,0
966,12-02-2020 18:00,966,348,35,7,0
967,11-02-2020 18:00,967,220,1,5,0
968,10-02-2020 12:00,968,117,74,14,0
969,10-02-2020 21:00,969,439,118,7,0
970,10-02-2020 20:00,970,531,136,6,0
971,12-02-2020 12:00,971,372,205,9,0
972,11-02-2020 22:00,972,543,126,5,0
973,10-02-2020 15:00,973,410,174,9,0
974,12-02-2020 12:00,974,268,194,6,0
975,12-02-2020 21:00,975,242,102,10,0
976,11-02-2020 18:00,976,510,141,5,0
977,11-02-2020 12:00,977,169,139,14,0
978,13-02-2020 04:00,978,196,186,2,0
979,13-02-2020 01:00,979,114,104,22,0
980,13-02-2020 16:00,980,504,228,13,0
981,11-02-2020 01:00,981,515,135,6,0
982,13-02-2020 16:00,982,488,120,19,0
983,13-02-2020 17:00,983,183,247,11,0
984,11-02-2020 17:00,984,343,166,15,0
985,11-02-2020 23:00,985,565,242,19,0
986,12-02-2020 10:00,986,556,134,13,0
987,13-02-2020 17:00,987,345,91,6,0
988,11-02-2020 12:00,988,196,202,6,0
989,11-02-2020 06:00,989,427,156,17,0
990,11-02-2020 23:00,990,593,148,10,0
991,11-02-2020 09:00,991,156,184,4,0
992,11-02-2020 14:00,992,114,215,17,0
993,11-02-2020 14:00,993,137,192,19,0
994,12-02-2020 09:00,994,113,104,6,0
995,12-02-2020 17:00,995,277,193,5,0
996,13-02-2020 06:00,996,198,65,10,0
997,14-02-2020 09:00,997,242,135,12,0
998,12-02-2020 11:00,998,211,240,5,0
999,14-02-2020 09:00,999,512,105,13,0
1000,13-02-2020 18:00,1000,582,43,6,0
1001,13-02-2020 10:00,1001,370,129,15,0
1002,12-02-2020 22:00,1002,207,220,6,0
1003,13-02-2020 10:00,1003,393,128,9,0
1004,14-02-2020 17:00,1004,129,33,6,0
1005,14-02-2020 13:00,1005,213,207,14,0
1006,14-02-2020 13:00,1006,574,10,7,0
1007,13-02-2020 22:00,1007,174,53,5,0
1008,12-02-2020 12:00,1008,555,19,12,0
1009,12-02-2020 16:00,1009,440,154,2,0
1010,12-02-2020 07:00,1010,231,95,16,0
1011,12-02-2020 03:00,1011,113,216,1,0
1012,14-02-2020 22:00,1012,132,77,10,0
1013,13-02-2020 17:00,1013,273,30,4,0
1014,14-02-2020 00:00,1014,505,155,13,0
1015,14-02-2020 23:00,1015,199,232,14,0
1016,12-02-2020 17:00,1016,494,106,7,0
1017,13-02-2020 00:00,1017,575,98,9,0
1018,13-02-2020 19:00,1018,337,97,4,0
1019,14-02-2020 06:00,1019,215,77,2,0
1020,12-02-2020 20:00,1020,378,96,4,0
1021,12-02-2020 16:00,1021,521,7,29,0
1022,12-02-2020 15:00,1022,120,81,14,0
1023,14-02-2020 07:00,1023,423,125,10,0
1024,15-02-2020 03:00,1024,471,51,9,0
1025,12-02-2020 22:00,1025,225,193,5,0
1026,14-02-2020 21:00,1026,360,5,6,0
1027,15-02-2020 00:00,1027,138,56,1,0
1028,14-02-2020 23:00,1028,562,112,13,0
1029,15-02-2020 08:00,1029,265,199,7,0
1030,13-02-2020 03:00,1030,219,164,15,0
1031,13-02-2020 06:00,1031,546,193,5,0
1032,14-02-2020 09:00,1032,456,38,6,0
1033,13-02-2020 23:00,1033,426,116,7,0
1034,14-02-2020 03:00,1034,528,222,17,0
1035,13-02-2020 04:00,1035,106,152,13,0
1036,14-02-2020 19:00,1036,199,203,1,0
1037,13-02-2020 08:00,1037,527,195,10,0
1038,15-02-2020 08:00,1038,156,192,4,0
1039,13-02-2020 23:00,1039,138,36,10,0
1040,14-02-2020 00:00,1040,138,167,9,0
1041,14-02-2020 00:00,1041,522,204,4,0
1042,15-02-2020 19:00,1042,192,78,16,0
1043,15-02-2020 20:00,1043,213,102,11,0
1044,14-02-2020 18:00,1044,469,63,22,0
1045,15-02-2020 10:00,1045,538,37,9,0
1046,14-02-2020 05:00,1046,461,5,29,0
1047,14-02-2020 22:00,1047,508,231,6,0
1048,16-02-2020 00:00,1048,556,59,20,0
1049,14-02-2020 08:00,1049,463,232,1,0
1050,15-02-2020 10:00,1050,330,113,5,0
1051,14-02-2020 10:00,1051,401,65,5,0
1052,16-02-2020 05:00,1052,391,125,2,0
1053,14-02-2020 10:00,1053,182,103,12,0
1054,14-02-2020 04:00,1054,463,120,11,0
1055,15-02-2020 08:00,1055,386,183,13,0
1056,15-02-2020 05:00,1056,281,120,7,0
1057,16-02-2020 03:00,1057,280,96,12,0
1058,16-02-2020 05:00,1058,354,226,11,0
1059,15-02-2020 17:00,1059,235,53,16,0
1060,16-02-2020 15:00,1060,294,119,2,0
1061,14-02-2020 22:00,1061,333,34,9,0
1062,16-02-2020 14:00,1062,361,107,21,0
1063,16-02-2020 23:00,1063,337,246,3,0
1064,15-02-2020 04:00,1064,420,14,3,0
1065,16-02-2020 00:00,1065,120,63,12,0
1066,16-02-2020 04:00,1066,574,243,6,0
1067,16-02-2020 22:00,1067,342,38,14,0
1068,17-02-2020 09:00,1068,446,230,1,0
1069,15-02-2020 05:00,1069,232,164,2,0
1070,15-02-2020 18:00,1070,458,237,5,0
1071,16-02-2020 10:00,1071,126,26,1,0
1072,16-02-2020 04:00,1072,514,76,17,0
1073,16-02-2020 21:00,1073,240,96,6,0
1074,15-02-2020 12:00,1074,127,14,4,0
1075,17-02-2020 03:00,1075,389,90,11,0
1076,17-02-2020 07:00,1076,202,120,5,0
1077,17-02-2020 00:00,1077,546,233,10,0
1078,15-02-2020 08:00,1078,577,99,12,0
1079,17-02-2020 10:00,1079,130,228,2,0
1080,17-02-2020 13:00,1080,399,168,10,0
1081,16-02-2020 13:00,1081,522,224,5,0
1082,16-02-2020 05:00,1082,184,111,9,0
1083,15-02-2020 23:00,1083,398,20,6,0
1084,18-02-2020 01:00,1084,121,154,12,0
1085,18-02-2020 01:00,1085,251,76,1,0
1086,17-02-2020 22:00,1086,500,91,1,0
1087,16-02-2020 13:00,1087,401,211,5,0
1088,16-02-2020 15:00,1088,573,132,5,0
1089,15-02-2020 17:00,1089,334,142,5,0
1090,17-02-2020 04:00,1090,119,123,24,0
1091,18-02-2020 01:00,1091,470,11,21,0
1092,17-02-2020 06:00,1092,247,240,10,0
1093,16-02-2020 00:00,1093,316,223,22,0
1094,16-02-2020 02:00,1094,528,217,17,0
1095,16-02-2020 04:00,1095,140,123,10,0
1096,17-02-2020 10:00,1096,207,18,24,0
1097,16-02-2020 21:00,1097,406,91,23,0
1098,17-02-2020 21:00,1098,302,85,21,0
1099,18-02-2020 12:00,1099,531,50,10,0
1100,16-02-2020 13:00,1100,305,80,9,0
1101,16-02-2020 14:00,1101,575,237,13,0
1102,18-02-2020 12:00,1102,273,130,17,0
1103,17-02-2020 16:00,1103,318,43,6,0
1104,17-02-2020 03:00,1104,534,3,12,0
1105,17-02-2020 12:00,1105,148,26,6,0
1106,18-02-2020 15:00,1106,141,38,5,0
1107,19-02-2020 00:00,1107,211,191,21,0
1108,18-02-2020 10:00,1108,127,183,9,0
1109,18-02-2020 05:00,1109,103,144,4,0
1110,18-02-2020 10:00,1110,494,70,10,0
1111,17-02-2020 15:00,1111,448,16,5,0
1112,19-02-2020 02:00,1112,424,7,4,0
1113,16-02-2020 11:00,1113,487,131,4,0
1114,17-02-2020 12:00,1114,432,56,5,0
1115,16-02-2020 20:00,1115,344,162,20,0
1116,18-02-2020 04:00,1116,462,134,6,0
1117,16-02-2020 21:00,1117,484,96,13,0
1118,16-02-2020 22:00,1118,485,7,14,0
1119,16-02-2020 19:00,1119,571,115,20,0
1120,18-02-2020 11:00,1120,257,104,5,0
1121,17-02-2020 14:00,1121,241,86,2,0
1122,19-02-2020 03:00,1122,270,205,19,0
1123,17-02-2020 12:00,1123,318,157,9,0
1124,17-02-2020 20:00,1124,571,118,11,0
1125,18-02-2020 07:00,1125,522,89,14,0
1126,17-02-2020 06:00,1126,439,160,15,0
1127,19-02-2020 10:00,1127,334,84,9,0
1128,18-02-2020 07:00,1128,368,73,11,0
1129,17-02-2020 16:00,1129,175,95,17,0
1130,19-02-2020 03:00,1130,373,14,5,0
1131,17-02-2020 04:00,1131,537,206,14,0
1132,18-02-2020 08:00,1132,456,133,4,0
1133,19-02-2020 14:00,1133,417,150,9,0
1134,19-02-2020 17:00,1134,542,32,5,0
1135,19-02-2020 16:00,1135,321,227,10,0
1136,20-02-2020 04:00,1136,587,113,17,0
1137,19-02-2020 09:00,1137,363,195,19,0
1138,19-02-2020 18:00,1138,114,125,6,0
1139,18-02-2020 13:00,1139,260,111,6,0
1140,19-02-2020 17:00,1140,431,196,19,0
1141,19-02-2020 06:00,1141,409,132,12,0
1142,18-02-2020 05:00,1142,123,10,13,0
1143,18-02-2020 20:00,1143,445,171,29,0
1144,20-02-2020 07:00,1144,514,200,7,0
1145,18-02-2020 00:00,1145,179,141,6,0
1146,20-02-2020 16:00,1146,548,187,13,0
1147,20-02-2020 03:00,1147,116,192,4,0
1148,19-02-2020 04:00,1148,101,145,1,0
1149,18-02-2020 23:00,1149,571,130,12,0
1150,19-02-2020 16:00,1150,249,18,6,0
1151,19-02-2020 00:00,1151,472,248,13,0
1152,20-02-2020 13:00,1152,122,40,6,0
1153,18-02-2020 05:00,1153,277,239,10,0
1154,19-02-2020 21:00,1154,400,212,5,0
1155,18-02-2020 07:00,1155,210,97,5,0
1156,18-02-2020 14:00,1156,293,85,15,0
1157,20-02-2020 20:00,1157,577,170,9,0
1158,21-02-2020 02:00,1158,570,183,25,0
1159,19-02-2020 19:00,1159,289,113,11,0
1160,19-02-2020 10:00,1160,288,188,26,0
1161,20-02-2020 06:00,1161,197,185,13,0
1162,18-02-2020 15:00,1162,276,163,5,0
1163,19-02-2020 01:00,1163,563,69,16,0
1164,19-02-2020 06:00,1164,109,37,2,0
1165,18-02-2020 23:00,1165,210,37,9,0
1166,19-02-2020 23:00,1166,378,196,11,0
1167,21-02-2020 04:00,1167,548,235,10,0
1168,19-02-2020 17:00,1168,365,51,22,0
1169,20-02-2020 12:00,1169,309,24,5,0
1170,19-02-2020 07:00,1170,225,158,1,0
1171,19-02-2020 04:00,1171,275,99,12,0
1172,19-02-2020 13:00,1172,240,71,14,0
1173,20-02-2020 06:00,1173,360,101,6,0
1174,21-02-2020 15:00,1174,218,57,17,0
1175,21-02-2020 07:00,1175,353,11,14,0
1176,20-02-2020 19:00,1176,119,12,8,0
1177,20-02-2020 07:00,1177,510,78,1,0
1178,19-02-2020 14:00,1178,137,4,9,0
1179,21-02-2020 06:00,1179,206,245,13,0
1180,21-02-2020 14:00,1180,106,35,27,0
1181,19-02-2020 22:00,1181,345,50,7,0
1182,20-02-2020 02:00,1182,554,108,3,0
1183,19-02-2020 19:00,1183,563,146,1,0
1184,20-02-2020 14:00,1184,147,50,17,0
1185,20-02-2020 14:00,1185,460,107,1,0
1186,19-02-2020 19:00,1186,457,205,12,0
1187,21-02-2020 15:00,1187,284,212,5,0
1188,20-02-2020 05:00,1188,424,227,9,0
1189,20-02-2020 07:00,1189,136,39,6,0
1190,21-02-2020 07:00,1190,549,110,12,0
1191,20-02-2020 12:00,1191,561,141,8,0
1192,20-02-2020 09:00,1192,143,146,6,0
1193,20-02-2020 18:00,1193,579,66,17,0
