Log_ID,Table_Name,Operation,Changed_By,Changed_At,Old_Data,New_Data
277,Suspects,INSERT,130,2019-02-26 03:48:14,{},"{""Status"": ""Closed""}"
278,FIR_Accused,INSERT,62,2021-01-13 20:53:46,{},"{""Status"": ""Closed""}"
279,Evidence,INSERT,29,2019-07-25 03:44:45,{},"{""Status"": ""Closed""}"
280,FIR,INSERT,189,2022-08-24 18:50:32,{},"{""Status"": ""Under Investigation""}"
281,FIR,UPDATE,246,2020-04-26 15:38:12,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
282,FIR_Accused,INSERT,222,2023-06-27 10:22:01,{},"{""Status"": ""Closed""}"
283,Evidence,INSERT,250,2023-06-17 04:54:21,{},"{""Status"": ""Under Investigation""}"
284,FIR_Accused,INSERT,26,2021-09-23 19:26:15,{},"{""Status"": ""Closed""}"
285,Complaint,INSERT,259,2021-03-24 12:13:48,{},"{""Status"": ""Closed""}"
286,FIR,INSERT,268,2023-09-11 20:03:55,{},"{""Status"": ""Under Investigation""}"
287,Evidence,INSERT,103,2020-10-23 10:34:41,{},"{""Status"": ""Closed""}"
288,Accused,INSERT,126,2021-07-20 18:34:31,{},"{""Status"": ""Under Investigation""}"
289,Complaint,INSERT,188,2020-01-23 06:33:58,{},"{""Status"": ""Closed""}"
290,Suspects,INSERT,35,2022-11-21 01:28:25,{},"{""Status"": ""Closed""}"
291,Accused,INSERT,112,2022-05-09 03:56:28,{},"{""Status"": ""Closed""}"
292,FIR,INSERT,273,2019-12-18 03:52:34,{},"{""Status"": ""Closed""}"
293,FIR,INSERT,172,2019-11-09 23:29:52,{},"{""Status"": ""Closed""}"
294,Complaint,INSERT,275,2019-10-02 11:00:56,{},"{""Status"": ""Under Investigation""}"
295,FIR_Accused,INSERT,142,2020-11-25 02:56:27,{},"{""Status"": ""Closed""}"
296,Complaint,INSERT,243,2021-08-03 22:19:09,{},"{""Status"": ""Under Investigation""}"
297,Case_Status,UPDATE,160,2020-09-14 09:17:15,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
298,Accused,INSERT,127,2020-04-12 04:47:50,{},"{""Status"": ""Closed""}"
299,FIR,INSERT,124,2020-02-25 08:14:18,{},"{""Status"": ""Closed""}"
300,Evidence,INSERT,70,2020-04-15 01:42:05,{},"{""Status"": ""Closed""}"
301,Complaint,INSERT,245,2023-09-22 16:57:24,{},"{""Status"": ""Closed""}"
302,Suspects,INSERT,228,2020-08-20 11:52:33,{},"{""Status"": ""Under Investigation""}"
303,FIR,INSERT,195,2022-10-10 22:01:53,{},"{""Status"": ""Under Investigation""}"
304,Case_Status,UPDATE,39,2020-08-02 06:39:50,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
305,Complaint,INSERT,143,2022-01-28 13:01:05,{},"{""Status"": ""Under Investigation""}"
306,Suspects,INSERT,43,2022-05-29 14:54:51,{},"{""Status"": ""Closed""}"
307,Suspects,INSERT,81,2023-01-31 14:48:58,{},"{""Status"": ""Under Investigation""}"
308,FIR,INSERT,209,2023-10-03 17:06:25,{},"{""Status"": ""Closed""}"
309,Evidence,INSERT,51,2021-05-01 10:08:43,{},"{""Status"": ""Closed""}"
310,Evidence,INSERT,254,2023-05-31 17:46:45,{},"{""Status"": ""Closed""}"
311,Complaint,INSERT,93,2021-05-14 02:47:52,{},"{""Status"": ""Under Investigation""}"
312,Suspects,INSERT,253,2023-01-20 02:10:39,{},"{""Status"": ""Under Investigation""}"
313,Complaint,INSERT,8,2023-11-28 17:00:30,{},"{""Status"": ""Closed""}"
314,Case_Status,UPDATE,24,2021-01-23 22:24:20,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
315,FIR,INSERT,267,2019-04-16 17:19:08,{},"{""Status"": ""Closed""}"
316,Suspects,INSERT,154,2022-01-09 00:29:01,{},"{""Status"": ""Under Investigation""}"
317,FIR,INSERT,262,2022-01-25 08:03:20,{},"{""Status"": ""Closed""}"
318,Complaint,INSERT,221,2022-05-08 13:28:00,{},"{""Status"": ""Under Investigation""}"
319,Suspects,INSERT,119,2020-06-01 12:57:24,{},"{""Status"": ""Under Investigation""}"
320,Accused,INSERT,237,2023-03-21 11:30:13,{},"{""Status"": ""Closed""}"
321,Accused,INSERT,259,2020-03-29 22:58:53,{},"{""Status"": ""Closed""}"
322,FIR,INSERT,88,2020-10-30 04:49:36,{},"{""Status"": ""Closed""}"
323,FIR,INSERT,178,2019-05-02 10:32:30,{},"{""Status"": ""Under Investigation""}"
324,Complaint,INSERT,2,2021-11-07 19:27:25,{},"{""Status"": ""Under Investigation""}"
325,Accused,INSERT,51,2021-03-23 03:42:30,{},"{""Status"": ""Closed""}"
326,Complaint,INSERT,15,2021-12-02 11:19:02,{},"{""Status"": ""Under Investigation""}"
327,Suspects,INSERT,162,2020-10-06 16:26:57,{},"{""Status"": ""Under Investigation""}"
328,Case_Status,UPDATE,267,2023-03-20 14:29:23,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
329,Case_Status,UPDATE,122,2019-06-25 02:14:37,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
330,Suspects,INSERT,108,2019-11-10 16:32:15,{},"{""Status"": ""Closed""}"
331,Suspects,INSERT,202,2023-11-12 07:40:07,{},"{""Status"": ""Under Investigation""}"
332,Complaint,INSERT,89,2019-03-30 22:36:19,{},"{""Status"": ""Under Investigation""}"
333,Suspects,INSERT,265,2020-06-21 01:24:42,{},"{""Status"": ""Closed""}"
334,Complaint,INSERT,111,2022-07-13 20:40:12,{},"{""Status"": ""Closed""}"
335,FIR,UPDATE,5,2019-08-30 22:19:33,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
336,Suspects,INSERT,92,2019-01-17 16:03:00,{},"{""Status"": ""Under Investigation""}"
337,Case_Status,UPDATE,134,2020-07-08 10:10:33,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
338,Suspects,INSERT,149,2023-07-05 22:40:39,{},"{""Status"": ""Under Investigation""}"
339,FIR_Accused,INSERT,116,2023-03-02 04:55:04,{},"{""Status"": ""Under Investigation""}"
340,Evidence,INSERT,177,2022-12-25 18:48:47,{},"{""Status"": ""Under Investigation""}"
341,Evidence,INSERT,179,2022-05-05 18:48:23,{},"{""Status"": ""Closed""}"
342,Complaint,INSERT,223,2022-07-14 07:02:21,{},"{""Status"": ""Closed""}"
343,Case_Status,UPDATE,243,2019-01-08 04:12:34,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
344,FIR,UPDATE,251,2019-11-26 03:44:51,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
345,Case_Status,UPDATE,267,2022-07-02 00:18:45,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
346,Case_Status,UPDATE,250,2021-06-01 20:35:13,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
347,FIR,UPDATE,76,2023-03-31 10:27:57,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
348,FIR_Accused,INSERT,30,2021-05-09 05:16:13,{},"{""Status"": ""Under Investigation""}"
349,FIR,UPDATE,248,2021-11-28 02:50:29,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
350,FIR,UPDATE,172,2023-05-30 08:32:24,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
351,FIR,UPDATE,149,2023-01-26 00:28:47,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
352,Accused,INSERT,105,2023-10-15 15:18:39,{},"{""Status"": ""Under Investigation""}"
353,FIR,INSERT,36,2023-07-15 18:07:29,{},"{""Status"": ""Closed""}"
354,Suspects,INSERT,94,2021-05-22 20:11:29,{},"{""Status"": ""Closed""}"
355,Case_Status,UPDATE,99,2020-12-02 19:29:02,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
356,Evidence,INSERT,227,2020-12-01 10:52:21,{},"{""Status"": ""Closed""}"
357,Evidence,INSERT,50,2022-12-15 09:24:17,{},"{""Status"": ""Under Investigation""}"
358,Suspects,INSERT,140,2023-12-23 14:01:11,{},"{""Status"": ""Under Investigation""}"
359,Evidence,INSERT,150,2019-07-13 20:05:37,{},"{""Status"": ""Under Investigation""}"
360,FIR,UPDATE,132,2020-04-06 09:54:09,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
361,FIR,INSERT,226,2022-07-27 11:55:32,{},"{""Status"": ""Under Investigation""}"
362,FIR,INSERT,39,2021-03-12 22:19:44,{},"{""Status"": ""Under Investigation""}"
363,FIR_Accused,INSERT,216,2021-12-09 22:12:20,{},"{""Status"": ""Closed""}"
364,Accused,INSERT,77,2022-04-15 06:48:21,{},"{""Status"": ""Under Investigation""}"
365,Suspects,INSERT,203,2020-10-18 16:04:46,{},"{""Status"": ""Closed""}"
366,FIR,UPDATE,158,2021-05-10 04:19:24,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
367,Accused,INSERT,7,2019-03-13 06:49:39,{},"{""Status"": ""Closed""}"
368,FIR,INSERT,34,2023-01-29 14:23:33,{},"{""Status"": ""Closed""}"
369,Accused,INSERT,124,2019-11-02 21:00:42,{},"{""Status"": ""Closed""}"
370,FIR,INSERT,50,2021-11-07 18:35:23,{},"{""Status"": ""Closed""}"
371,Case_Status,UPDATE,25,2022-12-23 18:21:08,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
372,Suspects,INSERT,141,2020-04-20 22:34:56,{},"{""Status"": ""Under Investigation""}"
373,FIR_Accused,INSERT,240,2022-06-04 03:39:10,{},"{""Status"": ""Closed""}"
374,Suspects,INSERT,151,2020-01-02 04:27:46,{},"{""Status"": ""Closed""}"
375,Evidence,INSERT,37,2023-07-04 08:13:52,{},"{""Status"": ""Under Investigation""}"
376,Case_Status,UPDATE,157,2019-01-01 19:54:56,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
377,Suspects,INSERT,212,2019-03-09 14:38:41,{},"{""Status"": ""Under Investigation""}"
378,Case_Status,UPDATE,46,2022-07-09 15:39:55,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
379,Complaint,INSERT,201,2023-10-31 14:38:18,{},"{""Status"": ""Closed""}"
380,FIR,UPDATE,60,2021-03-27 13:31:32,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
381,FIR,UPDATE,102,2021-10-23 09:59:57,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
382,Complaint,INSERT,199,2022-10-18 17:34:14,{},"{""Status"": ""Closed""}"
383,Complaint,INSERT,21,2022-07-26 06:24:35,{},"{""Status"": ""Under Investigation""}"
384,Complaint,INSERT,25,2021-04-05 06:09:08,{},"{""Status"": ""Under Investigation""}"
385,Evidence,INSERT,82,2022-04-26 17:33:56,{},"{""Status"": ""Under Investigation""}"
386,FIR,UPDATE,40,2020-10-14 20:30:32,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
387,FIR,UPDATE,149,2023-04-24 13:28:47,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
388,Suspects,INSERT,178,2020-05-17 18:01:09,{},"{""Status"": ""Closed""}"
389,FIR,UPDATE,164,2020-08-13 18:15:26,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
390,FIR,INSERT,46,2021-11-24 14:21:15,{},"{""Status"": ""Under Investigation""}"
391,Complaint,INSERT,49,2022-11-07 16:52:55,{},"{""Status"": ""Under Investigation""}"
392,FIR,UPDATE,225,2019-09-16 22:13:14,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
393,FIR,INSERT,95,2020-12-25 03:18:55,{},"{""Status"": ""Under Investigation""}"
394,Complaint,INSERT,83,2023-12-17 20:55:29,{},"{""Status"": ""Closed""}"
395,FIR_Accused,INSERT,110,2022-12-21 21:23:25,{},"{""Status"": ""Closed""}"
396,Suspects,INSERT,91,2020-01-07 23:36:28,{},"{""Status"": ""Closed""}"
397,Case_Status,UPDATE,198,2023-07-29 23:01:38,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
398,Complaint,INSERT,73,2023-10-12 03:30:22,{},"{""Status"": ""Closed""}"
399,FIR,UPDATE,167,2020-07-17 14:55:44,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
400,Complaint,INSERT,256,2021-03-29 10:04:32,{},"{""Status"": ""Under Investigation""}"
401,Complaint,INSERT,271,2020-10-25 09:07:13,{},"{""Status"": ""Closed""}"
402,Complaint,INSERT,192,2019-11-09 06:08:34,{},"{""Status"": ""Under Investigation""}"
403,FIR_Accused,INSERT,272,2022-12-25 15:29:09,{},"{""Status"": ""Under Investigation""}"
404,Complaint,INSERT,106,2020-10-03 17:01:48,{},"{""Status"": ""Under Investigation""}"
405,FIR,INSERT,200,2019-04-09 09:18:01,{},"{""Status"": ""Under Investigation""}"
406,Evidence,INSERT,89,2020-10-01 11:44:31,{},"{""Status"": ""Under Investigation""}"
407,Suspects,INSERT,247,2022-06-26 20:11:20,{},"{""Status"": ""Under Investigation""}"
408,Suspects,INSERT,55,2021-08-06 22:01:25,{},"{""Status"": ""Closed""}"
409,Suspects,INSERT,147,2022-10-16 02:30:45,{},"{""Status"": ""Closed""}"
410,Complaint,INSERT,28,2022-12-06 03:10:04,{},"{""Status"": ""Under Investigation""}"
411,Case_Status,UPDATE,93,2021-03-31 02:50:04,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
412,Evidence,INSERT,139,2020-02-02 11:55:33,{},"{""Status"": ""Closed""}"
413,FIR,UPDATE,102,2023-11-08 21:06:03,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
414,Complaint,INSERT,146,2022-06-16 07:26:39,{},"{""Status"": ""Closed""}"
415,FIR,UPDATE,7,2021-03-24 12:38:56,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
416,Evidence,INSERT,217,2021-02-03 21:00:24,{},"{""Status"": ""Under Investigation""}"
417,FIR,UPDATE,10,2021-04-02 15:40:13,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
418,Evidence,INSERT,153,2019-04-07 08:11:07,{},"{""Status"": ""Closed""}"
419,Suspects,INSERT,233,2020-11-02 13:06:56,{},"{""Status"": ""Closed""}"
420,Suspects,INSERT,16,2023-12-07 04:16:12,{},"{""Status"": ""Under Investigation""}"
421,FIR,UPDATE,201,2022-03-22 20:17:58,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
422,FIR,INSERT,125,2022-11-30 14:27:15,{},"{""Status"": ""Closed""}"
423,Accused,INSERT,70,2020-11-22 11:30:35,{},"{""Status"": ""Under Investigation""}"
424,Evidence,INSERT,8,2023-12-13 19:02:21,{},"{""Status"": ""Under Investigation""}"
425,Case_Status,UPDATE,173,2022-01-06 13:32:38,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
426,FIR_Accused,INSERT,204,2023-08-24 07:01:27,{},"{""Status"": ""Closed""}"
427,FIR,INSERT,250,2019-08-29 10:08:26,{},"{""Status"": ""Under Investigation""}"
428,Complaint,INSERT,191,2020-09-06 05:21:01,{},"{""Status"": ""Under Investigation""}"
429,Case_Status,UPDATE,128,2023-04-08 13:07:06,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
430,Complaint,INSERT,78,2021-01-07 19:43:45,{},"{""Status"": ""Under Investigation""}"
431,Evidence,INSERT,135,2021-12-31 11:47:41,{},"{""Status"": ""Under Investigation""}"
432,Case_Status,UPDATE,169,2021-04-24 10:00:27,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
433,Evidence,INSERT,168,2021-10-26 02:08:19,{},"{""Status"": ""Closed""}"
434,FIR_Accused,INSERT,101,2022-03-05 10:26:48,{},"{""Status"": ""Under Investigation""}"
435,FIR,INSERT,258,2019-04-21 16:52:48,{},"{""Status"": ""Closed""}"
436,FIR,UPDATE,11,2021-03-18 03:39:29,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
437,Complaint,INSERT,223,2023-10-19 13:51:10,{},"{""Status"": ""Closed""}"
438,Complaint,INSERT,63,2023-09-22 07:22:32,{},"{""Status"": ""Closed""}"
439,Accused,INSERT,167,2020-02-07 03:38:19,{},"{""Status"": ""Under Investigation""}"
440,Case_Status,UPDATE,18,2022-05-31 21:17:34,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
441,FIR_Accused,INSERT,173,2022-02-06 20:47:53,{},"{""Status"": ""Closed""}"
442,Case_Status,UPDATE,53,2023-04-17 15:51:49,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
443,Suspects,INSERT,79,2023-06-05 06:05:10,{},"{""Status"": ""Under Investigation""}"
444,Complaint,INSERT,76,2020-08-08 01:30:03,{},"{""Status"": ""Closed""}"
445,FIR,INSERT,117,2020-03-25 04:36:34,{},"{""Status"": ""Closed""}"
446,FIR,UPDATE,150,2022-07-17 09:36:55,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
447,FIR_Accused,INSERT,144,2019-12-31 15:49:00,{},"{""Status"": ""Under Investigation""}"
448,Evidence,INSERT,236,2023-08-02 16:53:19,{},"{""Status"": ""Under Investigation""}"
449,Suspects,INSERT,53,2019-01-11 06:14:55,{},"{""Status"": ""Under Investigation""}"
450,Suspects,INSERT,172,2021-05-06 13:23:22,{},"{""Status"": ""Closed""}"
451,FIR,INSERT,252,2021-04-11 12:12:02,{},"{""Status"": ""Closed""}"
452,FIR_Accused,INSERT,230,2022-12-23 11:16:41,{},"{""Status"": ""Closed""}"
453,Suspects,INSERT,132,2020-02-04 01:41:03,{},"{""Status"": ""Under Investigation""}"
454,Evidence,INSERT,175,2023-08-27 11:46:34,{},"{""Status"": ""Under Investigation""}"
455,Evidence,INSERT,74,2021-03-10 13:41:35,{},"{""Status"": ""Under Investigation""}"
456,Evidence,INSERT,6,2022-09-15 05:54:43,{},"{""Status"": ""Under Investigation""}"
457,FIR_Accused,INSERT,115,2021-11-08 23:17:22,{},"{""Status"": ""Closed""}"
458,Accused,INSERT,93,2021-08-22 23:46:17,{},"{""Status"": ""Under Investigation""}"
459,Evidence,INSERT,149,2022-03-19 03:48:52,{},"{""Status"": ""Closed""}"
460,FIR_Accused,INSERT,216,2019-08-25 02:04:54,{},"{""Status"": ""Closed""}"
461,Accused,INSERT,167,2022-02-27 10:16:01,{},"{""Status"": ""Under Investigation""}"
462,FIR,INSERT,205,2019-03-22 14:33:49,{},"{""Status"": ""Under Investigation""}"
463,FIR,UPDATE,4,2019-05-26 08:40:11,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
464,FIR_Accused,INSERT,111,2023-06-24 00:20:20,{},"{""Status"": ""Under Investigation""}"
465,Accused,INSERT,207,2019-02-25 23:15:21,{},"{""Status"": ""Closed""}"
466,FIR_Accused,INSERT,195,2021-10-30 22:48:20,{},"{""Status"": ""Under Investigation""}"
467,FIR_Accused,INSERT,32,2021-01-13 01:37:25,{},"{""Status"": ""Under Investigation""}"
468,Case_Status,UPDATE,100,2019-03-19 06:03:21,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
469,FIR,INSERT,225,2019-10-14 02:27:45,{},"{""Status"": ""Under Investigation""}"
470,Accused,INSERT,4,2019-07-19 18:28:28,{},"{""Status"": ""Closed""}"
471,Suspects,INSERT,218,2019-02-23 14:53:02,{},"{""Status"": ""Closed""}"
472,FIR_Accused,INSERT,213,2022-01-08 11:23:00,{},"{""Status"": ""Under Investigation""}"
473,Evidence,INSERT,33,2021-03-05 22:27:59,{},"{""Status"": ""Under Investigation""}"
474,Case_Status,UPDATE,107,2022-10-23 13:41:15,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
475,FIR_Accused,INSERT,80,2023-06-12 01:16:13,{},"{""Status"": ""Under Investigation""}"
476,FIR_Accused,INSERT,29,2023-02-14 04:55:55,{},"{""Status"": ""Under Investigation""}"
477,Evidence,INSERT,130,2020-03-29 11:22:49,{},"{""Status"": ""Closed""}"
478,FIR_Accused,INSERT,58,2021-09-27 17:10:04,{},"{""Status"": ""Closed""}"
479,FIR,INSERT,273,2021-02-16 14:16:13,{},"{""Status"": ""Closed""}"
480,FIR,INSERT,174,2021-09-14 05:56:38,{},"{""Status"": ""Closed""}"
481,Suspects,INSERT,181,2020-04-03 21:36:12,{},"{""Status"": ""Under Investigation""}"
482,Case_Status,UPDATE,246,2020-09-29 11:34:32,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
483,Case_Status,UPDATE,29,2022-01-10 15:45:10,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
484,Evidence,INSERT,65,2020-02-19 04:38:51,{},"{""Status"": ""Under Investigation""}"
485,Suspects,INSERT,29,2022-06-19 23:48:37,{},"{""Status"": ""Closed""}"
486,Suspects,INSERT,163,2023-06-22 19:34:14,{},"{""Status"": ""Under Investigation""}"
487,FIR_Accused,INSERT,71,2019-12-04 08:46:20,{},"{""Status"": ""Under Investigation""}"
488,Accused,INSERT,47,2020-06-27 15:00:03,{},"{""Status"": ""Under Investigation""}"
489,Accused,INSERT,87,2022-09-09 14:46:47,{},"{""Status"": ""Under Investigation""}"
490,FIR_Accused,INSERT,171,2020-04-06 15:22:41,{},"{""Status"": ""Closed""}"
491,Complaint,INSERT,119,2021-03-13 13:22:37,{},"{""Status"": ""Under Investigation""}"
492,FIR,UPDATE,17,2022-03-11 09:14:54,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
493,Evidence,INSERT,48,2021-03-15 13:24:24,{},"{""Status"": ""Under Investigation""}"
494,FIR,UPDATE,212,2023-04-19 15:25:46,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
495,Suspects,INSERT,189,2020-03-13 04:25:48,{},"{""Status"": ""Closed""}"
496,FIR,UPDATE,184,2021-11-02 11:40:31,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
497,FIR,UPDATE,145,2019-05-04 16:28:11,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
498,FIR,INSERT,122,2019-05-13 05:52:23,{},"{""Status"": ""Closed""}"
499,Case_Status,UPDATE,37,2020-03-27 20:58:37,"{""Status"": ""Open""}","{""Status"": ""Under Investigation""}"
500,FIR,UPDATE,228,2020-11-09 20:07:27,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
501,Suspects,INSERT,232,2019-12-04 04:57:58,{},"{""Status"": ""Closed""}"
502,FIR_Accused,INSERT,265,2022-03-08 07:17:04,{},"{""Status"": ""Closed""}"
503,Complaint,INSERT,129,2019-10-21 05:34:06,{},"{""Status"": ""Closed""}"
504,Suspects,INSERT,175,2023-06-06 07:08:24,{},"{""Status"": ""Closed""}"
505,FIR,UPDATE,11,2021-01-18 09:15:22,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
506,FIR_Accused,INSERT,195,2019-09-23 07:01:07,{},"{""Status"": ""Closed""}"
507,FIR,UPDATE,88,2019-08-07 05:59:27,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
508,Case_Status,UPDATE,147,2023-01-06 14:10:26,"{""Status"": ""Open""}","{""Status"": ""Closed""}"
509,Suspects,INSERT,117,2019-03-26 16:01:59,{},"{""Status"": ""Under Investigation""}"
510,Case_Status,UPDATE,122,2021-10-31 05:48:09,"{""Status"": ""Under Investigation""}","{""Status"": ""Closed""}"
511,FIR,INSERT,185,2019-04-08 16:01:25,{},"{""Status"": ""Closed""}"
512,FIR,INSERT,149,2021-04-29 18:32:25,{},"{""Status"": ""Under Investigation""}"
513,Accused,INSERT,243,2019-05-29 10:35:29,{},"{""Status"": ""Closed""}"
514,FIR_Accused,INSERT,228,2019-03-31 17:22:37,{},"{""Status"": ""Closed""}"
515,Accused,INSERT,30,2023-11-15 03:33:02,{},"{""Status"": ""Closed""}"
516,Accused,INSERT,186,2020-11-02 15:14:46,{},"{""Status"": ""Closed""}"
517,FIR,UPDATE,127,2019-10-31 04:59:17,"{""Status"": ""Under Investigation""}","{""Status"": ""Under Investigation""}"
518,FIR,INSERT,84,2019-06-10 10:19:00,{},"{""Status"": ""Closed""}"
