Outcome_ID,FIR_ID,Outcome,Outcome_Date,Remarks
628,1260,Case Closed,23-04-2020 08:00,
629,1261,Case Closed,14-03-2020 05:00,
630,1262,Case Closed,03-03-2020 07:00,
631,1265,Case Closed,11-04-2020 22:00,
632,1267,Case Closed,19-05-2020 15:00,
633,1270,Case Closed,07-11-2020 17:00,
634,1277,Case Closed,02-07-2020 23:00,
635,1284,Case Closed,05-08-2020 23:00,
636,1288,Case Closed,23-04-2020 12:00,
637,1291,Case Closed,31-03-2020 07:00,
638,1292,Case Closed,23-03-2020 09:00,
639,1293,Case Closed,26-03-2020 23:00,
640,1294,Case Closed,24-03-2020 19:00,
641,1295,Case Closed,14-04-2020 17:00,
642,1296,Case Closed,15-05-2020 01:00,
643,1297,Case Closed,03-03-2020 10:00,
644,1298,Case Closed,22-03-2020 22:00,
645,1300,Case Closed,07-12-2020 18:00,
646,1302,Case Closed,19-03-2020 22:00,
647,1305,Case Closed,15-04-2020 04:00,
648,1307,Case Closed,02-03-2020 17:00,
649,1308,Case Closed,03-05-2020 07:00,
650,1309,Case Closed,08-03-2020 16:00,
651,1311,Case Closed,07-05-2020 12:00,
652,1313,Case Closed,05-05-2020 23:00,
653,1314,Case Closed,20-05-2020 09:00,
654,1315,Case Closed,23-05-2020 23:00,
655,1316,Case Closed,18-09-2020 17:00,
656,1318,Case Closed,15-05-2020 09:00,
657,1319,Case Closed,01-04-2020 06:00,
658,1321,Case Closed,29-03-2020 21:00,
659,1322,Case Closed,16-04-2020 19:00,
660,1323,Case Closed,23-05-2020 00:00,
661,1325,Case Closed,02-04-2020 19:00,
662,1327,Case Closed,08-03-2020 05:00,
663,1329,Case Closed,27-02-2020 16:00,
664,1331,Case Closed,06-07-2021 02:00,
665,1333,Case Closed,28-03-2020 23:00,
666,1335,Case Closed,15-04-2020 00:00,
667,1339,Case Closed,12-04-2020 09:00,
668,1340,Case Closed,15-03-2020 23:00,
669,1342,Case Closed,18-03-2020 07:00,
670,1345,Case Closed,03-04-2020 11:00,
671,1347,Case Closed,18-09-2021 00:00,
672,1349,Case Closed,27-02-2020 23:00,
673,1350,Case Closed,14-08-2020 11:00,
674,1352,Case Closed,07-03-2020 06:00,
675,1356,Case Closed,16-05-2020 11:00,
676,1357,Case Closed,27-03-2020 21:00,
677,1360,Case Closed,21-05-2020 07:00,
678,1362,Case Closed,15-04-2020 21:00,
679,1364,Case Closed,16-04-2020 12:00,
680,1366,Case Closed,21-03-2020 22:00,
681,1369,Case Closed,14-04-2020 01:00,
682,1373,Case Closed,01-04-2020 03:00,
683,1375,Case Closed,27-04-2020 11:00,
684,1376,Case Closed,07-05-2020 23:00,
685,1377,Case Closed,13-04-2020 05:00,
686,1380,Case Closed,24-04-2020 16:00,
687,1381,Case Closed,14-04-2020 18:00,
688,1382,Case Closed,29-03-2020 14:00,
689,1383,Case Closed,30-04-2020 04:00,
690,1384,Case Closed,11-03-2020 07:00,
691,1385,Case Closed,23-03-2020 19:00,
692,1386,Case Closed,18-04-2020 00:00,
693,1387,Case Closed,24-05-2020 20:00,
694,1388,Case Closed,20-05-2020 03:00,
695,1393,Case Closed,06-05-2020 04:00,
696,1394,Case Closed,30-04-2020 13:00,
697,1396,Case Closed,26-05-2020 22:00,
698,1398,Case Closed,05-04-2021 02:00,
699,1399,Case Closed,27-03-2020 02:00,
700,1400,Case Closed,27-03-2020 04:00,
701,1401,Case Closed,16-03-2020 20:00,
702,1407,Case Closed,30-06-2020 04:00,
703,1408,Case Closed,20-04-2020 00:00,
704,1410,Case Closed,12-04-2020 13:00,
705,1412,Case Closed,03-03-2020 11:00,
706,1414,Case Closed,08-05-2020 19:00,
707,1418,Case Closed,11-04-2020 00:00,
708,1419,Case Closed,04-08-2020 21:00,
709,1422,Case Closed,18-05-2020 10:00,
710,1423,Case Closed,20-04-2020 22:00,
711,1424,Case Closed,08-03-2020 17:00,
712,1425,Case Closed,24-03-2020 07:00,
713,1427,Case Closed,23-05-2020 18:00,
714,1429,Case Closed,12-04-2020 23:00,
715,1431,Case Closed,14-05-2020 09:00,
716,1432,Case Closed,07-05-2020 00:00,
717,1434,Case Closed,31-05-2020 01:00,
718,1435,Case Closed,02-08-2021 01:00,
719,1436,Case Closed,16-03-2020 22:00,
720,1437,Case Closed,27-03-2020 15:00,
721,1438,Case Closed,03-04-2020 01:00,
722,1439,Case Closed,21-03-2020 13:00,
723,1440,Case Closed,12-03-2020 04:00,
724,1444,Case Closed,25-03-2020 05:00,
725,1448,Case Closed,11-04-2020 01:00,
726,1450,Case Closed,29-03-2020 21:00,
727,1451,Case Closed,18-01-2022 03:00,
728,1452,Case Closed,28-05-2020 18:00,
729,1456,Case Closed,21-03-2020 16:00,
730,1463,Case Closed,23-03-2020 14:00,
731,1464,Case Closed,15-03-2020 11:00,
732,1467,Case Closed,24-03-2020 03:00,
733,1469,Case Closed,08-05-2020 05:00,
734,1470,Case Closed,03-07-2020 11:00,
735,1471,Case Closed,26-04-2020 00:00,
736,1472,Case Closed,03-04-2020 14:00,
737,1476,Case Closed,24-03-2020 21:00,
738,1477,Case Closed,10-05-2020 22:00,
739,1480,Case Closed,24-03-2020 12:00,
740,1482,Case Closed,19-07-2020 20:00,
741,1483,Case Closed,31-07-2021 13:00,
742,1485,Case Closed,22-05-2020 05:00,
743,1486,Case Closed,28-03-2020 05:00,
744,1487,Case Closed,26-03-2020 19:00,
745,1490,Case Closed,03-04-2020 10:00,
746,1492,Case Closed,11-03-2020 09:00,
747,1495,Case Closed,08-05-2020 21:00,
748,1497,Case Closed,24-10-2020 20:00,
749,1498,Case Closed,11-03-2020 06:00,
750,1499,Case Closed,25-04-2020 16:00,
751,1500,Case Closed,09-05-2020 14:00,
752,1501,Case Closed,28-04-2020 10:00,
753,1504,Case Closed,15-05-2020 12:00,
754,1505,Case Closed,25-03-2020 11:00,
755,1510,Case Closed,30-03-2020 14:00,
756,1511,Case Closed,17-04-2020 09:00,
757,1513,Case Closed,07-04-2020 19:00,
758,1515,Case Closed,24-03-2020 23:00,
759,1519,Case Closed,07-04-2020 13:00,
760,1520,Case Closed,03-04-2020 19:00,
761,1521,Case Closed,17-05-2020 01:00,
762,1522,Case Closed,05-04-2020 16:00,
763,1523,Case Closed,05-06-2020 02:00,
764,1524,Case Closed,11-07-2020 08:00,
765,1525,Case Closed,15-03-2020 22:00,
766,1526,Case Closed,16-10-2021 05:00,
767,1529,Case Closed,25-05-2020 16:00,
768,1530,Case Closed,20-03-2020 19:00,
769,1531,Case Closed,14-04-2020 14:00,
770,1532,Case Closed,14-07-2020 07:00,
771,1534,Case Closed,10-03-2020 03:00,
772,1535,Case Closed,07-03-2020 04:00,
773,1536,Case Closed,13-06-2020 16:00,
774,1539,Case Closed,29-03-2020 14:00,
775,1540,Case Closed,13-05-2020 03:00,
776,1541,Case Closed,07-07-2020 22:00,
777,1543,Case Closed,15-04-2020 19:00,
778,1544,Case Closed,18-03-2020 14:00,
779,1546,Case Closed,12-04-2020 21:00,
780,1547,Case Closed,08-04-2020 19:00,
781,1549,Case Closed,11-03-2020 02:00,
782,1550,Case Closed,04-05-2020 06:00,
783,1551,Case Closed,22-05-2020 00:00,
784,1552,Case Closed,23-03-2020 13:00,
785,1553,Case Closed,06-05-2020 04:00,
786,1554,Case Closed,11-05-2020 18:00,
787,1561,Case Closed,09-03-2020 22:00,
788,1563,Case Closed,16-03-2020 00:00,
789,1567,Case Closed,03-05-2020 17:00,
790,1569,Case Closed,18-05-2020 19:00,
791,1571,Case Closed,17-04-2020 21:00,
792,1572,Case Closed,02-06-2020 21:00,
793,1577,Case Closed,18-04-2020 13:00,
794,1579,Case Closed,16-03-2020 02:00,
795,1580,Case Closed,11-03-2020 06:00,
796,1584,Case Closed,08-04-2020 08:00,
797,1585,Case Closed,16-03-2020 00:00,
798,1586,Case Closed,26-04-2020 22:00,
799,1587,Case Closed,15-04-2020 16:00,
800,1589,Case Closed,02-09-2021 01:00,
801,1591,Case Closed,18-03-2020 02:00,
802,1592,Case Closed,10-05-2020 20:00,
803,1598,Case Closed,13-07-2020 02:00,
804,1599,Case Closed,26-05-2020 08:00,
805,1600,Case Closed,26-03-2020 20:00,
806,1601,Case Closed,31-03-2020 01:00,
807,1602,Case Closed,31-03-2020 20:00,
808,1603,Case Closed,24-04-2020 07:00,
809,1604,Case Closed,18-04-2020 03:00,
810,1607,Case Closed,05-04-2020 03:00,
811,1608,Case Closed,12-05-2020 04:00,
812,1611,Case Closed,06-04-2020 04:00,
813,1613,Case Closed,24-05-2020 03:00,
814,1614,Case Closed,26-04-2020 00:00,
815,1616,Case Closed,05-04-2020 07:00,
816,1618,Case Closed,10-05-2020 06:00,
817,1619,Case Closed,24-04-2020 16:00,
818,1621,Case Closed,11-04-2020 10:00,
819,1626,Case Closed,13-05-2020 11:00,
820,1627,Case Closed,05-04-2020 11:00,
821,1628,Case Closed,07-04-2020 16:00,
822,1629,Case Closed,12-04-2020 02:00,
823,1630,Case Closed,24-04-2020 11:00,
824,1631,Case Closed,26-04-2020 23:00,
825,1634,Case Closed,23-05-2020 08:00,
826,1635,Case Closed,02-06-2020 02:00,
827,1640,Case Closed,18-03-2020 09:00,
828,1642,Case Closed,17-05-2020 06:00,
829,1647,Case Closed,30-06-2020 10:00,
830,1650,Case Closed,19-04-2020 06:00,
831,1651,Case Closed,06-06-2020 19:00,
832,1653,Case Closed,21-04-2020 11:00,
833,1654,Case Closed,01-04-2020 05:00,
834,1656,Case Closed,03-05-2020 05:00,
835,1657,Case Closed,13-04-2020 12:00,
836,1658,Case Closed,04-06-2020 09:00,
837,1662,Case Closed,11-05-2020 17:00,
838,1663,Case Closed,02-04-2020 04:00,
839,1664,Case Closed,29-04-2020 15:00,
840,1665,Case Closed,09-05-2020 23:00,
841,1667,Case Closed,11-08-2020 16:00,
842,1668,Case Closed,17-05-2020 03:00,
843,1669,Case Closed,30-05-2020 00:00,
844,1671,Case Closed,17-05-2020 06:00,
845,1672,Case Closed,10-06-2020 20:00,
846,1674,Case Closed,24-07-2020 22:00,
847,1677,Case Closed,10-04-2020 05:00,
848,1678,Case Closed,10-04-2020 10:00,
849,1679,Case Closed,30-05-2020 23:00,
850,1680,Case Closed,20-03-2020 20:00,
851,1681,Case Closed,21-03-2020 05:00,
852,1682,Case Closed,21-04-2020 20:00,
853,1683,Case Closed,27-03-2020 20:00,
854,1684,Case Closed,03-05-2020 09:00,
855,1686,Case Closed,06-05-2020 17:00,
856,1691,Case Closed,27-03-2020 15:00,
857,1692,Case Closed,24-07-2020 16:00,
858,1694,Case Closed,06-05-2020 12:00,
859,1698,Case Closed,27-10-2020 17:00,
860,1700,Case Closed,30-05-2020 15:00,
861,1702,Case Closed,26-05-2020 02:00,
862,1703,Case Closed,29-04-2020 20:00,
863,1706,Case Closed,13-04-2020 11:00,
864,1707,Case Closed,20-04-2020 22:00,
865,1709,Case Closed,29-12-2020 20:00,
866,1712,Case Closed,13-09-2021 09:00,
867,1713,Case Closed,24-04-2020 06:00,
868,1715,Case Closed,28-04-2020 10:00,
869,1716,Case Closed,21-04-2020 21:00,
870,1717,Case Closed,06-06-2020 16:00,
871,1718,Case Closed,21-05-2020 15:00,
872,1719,Case Closed,28-11-2020 22:00,
873,1720,Case Closed,31-05-2020 10:00,
874,1723,Case Closed,07-06-2020 01:00,
875,1725,Case Closed,22-03-2020 16:00,
876,1726,Case Closed,19-04-2020 19:00,
877,1730,Case Closed,11-04-2020 00:00,
878,1732,Case Closed,11-05-2020 04:00,
879,1735,Case Closed,02-05-2020 15:00,
880,1739,Case Closed,18-05-2020 07:00,
881,1740,Case Closed,10-05-2020 04:00,
882,1741,Case Closed,02-04-2020 22:00,
883,1742,Case Closed,03-09-2020 05:00,
884,1745,Case Closed,16-05-2020 23:00,
885,1746,Case Closed,21-06-2020 13:00,
886,1747,Case Closed,20-08-2020 17:00,
887,1751,Case Closed,08-09-2021 04:00,
888,1754,Case Closed,24-04-2020 23:00,
889,1755,Case Closed,19-05-2020 13:00,
890,1756,Case Closed,26-04-2020 12:00,
891,1761,Case Closed,20-03-2020 03:00,
892,1762,Case Closed,09-06-2020 13:00,
893,1764,Case Closed,29-07-2021 05:00,
894,1765,Case Closed,07-10-2021 08:00,
895,1766,Case Closed,02-06-2020 19:00,
896,1767,Case Closed,25-04-2020 09:00,
897,1769,Case Closed,19-04-2020 00:00,
898,1772,Case Closed,14-04-2020 21:00,
899,1774,Case Closed,06-05-2020 10:00,
900,1777,Case Closed,07-04-2020 17:00,
901,1778,Case Closed,03-06-2020 09:00,
902,1781,Case Closed,24-03-2020 18:00,
903,1783,Case Closed,21-05-2020 23:00,
904,1784,Case Closed,11-05-2020 09:00,
905,1786,Case Closed,25-05-2020 07:00,
906,1787,Case Closed,13-06-2020 15:00,
907,1789,Case Closed,02-06-2020 01:00,
908,1791,Case Closed,29-04-2020 14:00,
909,1792,Case Closed,21-05-2021 17:00,
910,1793,Case Closed,09-04-2020 23:00,
911,1795,Case Closed,20-03-2020 03:00,
912,1797,Case Closed,11-04-2020 03:00,
913,1798,Case Closed,08-04-2020 12:00,
914,1799,Case Closed,22-04-2020 18:00,
915,1803,Case Closed,01-06-2020 05:00,
916,1805,Case Closed,14-06-2020 05:00,
917,1808,Case Closed,19-04-2020 00:00,
918,1810,Case Closed,13-05-2020 18:00,
919,1813,Case Closed,14-05-2020 11:00,
920,1814,Case Closed,13-05-2020 07:00,
921,1815,Case Closed,07-04-2020 14:00,
922,1816,Case Closed,30-03-2020 21:00,
923,1817,Case Closed,23-04-2020 11:00,
924,1819,Case Closed,26-03-2020 11:00,
925,1823,Case Closed,27-03-2020 00:00,
926,1824,Case Closed,27-05-2020 02:00,
927,1825,Case Closed,20-03-2020 03:00,
928,1826,Case Closed,08-04-2020 00:00,
929,1832,Case Closed,28-05-2020 12:00,
930,1833,Case Closed,30-03-2020 07:00,
931,1834,Case Closed,29-05-2020 07:00,
932,1838,Case Closed,03-06-2020 17:00,
933,1842,Case Closed,17-06-2020 10:00,
934,1843,Case Closed,27-03-2020 07:00,
935,1845,Case Closed,17-04-2020 15:00,
936,1846,Case Closed,19-04-2020 11:00,
937,1848,Case Closed,10-06-2020 05:00,
938,1849,Case Closed,20-07-2020 05:00,
939,1850,Case Closed,25-04-2020 18:00,
940,1852,Case Closed,31-05-2020 11:00,
941,1853,Case Closed,30-05-2020 06:00,
942,1855,Case Closed,21-05-2020 22:00,
943,1858,Case Closed,16-04-2020 15:00,
944,1859,Case Closed,29-03-2020 14:00,
945,1862,Case Closed,31-05-2020 16:00,
946,1864,Case Closed,04-05-2020 21:00,
947,1867,Case Closed,06-05-2020 07:00,
948,1868,Case Closed,20-07-2021 06:00,
949,1869,Case Closed,31-05-2020 09:00,
950,1872,Case Closed,12-04-2020 08:00,
951,1875,Case Closed,17-04-2020 10:00,
952,1876,Case Closed,05-06-2020 02:00,
953,1881,Case Closed,30-04-2020 20:00,
954,1882,Case Closed,04-04-2020 00:00,
955,1883,Case Closed,24-04-2020 23:00,
956,1889,Case Closed,16-06-2020 20:00,
957,1891,Case Closed,04-06-2020 11:00,
958,1892,Case Closed,20-05-2020 13:00,
959,1893,Case Closed,09-04-2020 19:00,
960,1896,Case Closed,23-05-2020 04:00,
961,1897,Case Closed,09-06-2020 19:00,
962,1898,Case Closed,10-03-2021 03:00,
963,1902,Case Closed,12-04-2020 17:00,
964,1903,Case Closed,04-04-2020 19:00,
965,1905,Case Closed,25-05-2020 02:00,
966,1906,Case Closed,16-04-2020 19:00,
967,1908,Case Closed,29-05-2020 02:00,
968,1912,Case Closed,08-04-2020 00:00,
969,1913,Case Closed,20-04-2020 07:00,
970,1916,Case Closed,27-04-2020 21:00,
971,1918,Case Closed,30-04-2020 07:00,
972,1920,Case Closed,07-06-2020 18:00,
973,1921,Case Closed,03-06-2020 22:00,
974,1922,Case Closed,29-04-2020 22:00,
975,1923,Case Closed,20-04-2020 00:00,
976,1927,Case Closed,28-04-2020 11:00,
977,1928,Case Closed,03-06-2020 02:00,
978,1929,Case Closed,09-06-2020 22:00,
979,1932,Case Closed,25-04-2020 00:00,
980,1933,Case Closed,13-04-2020 03:00,
981,1934,Case Closed,02-04-2020 23:00,
982,1936,Case Closed,25-05-2020 05:00,
983,1938,Case Closed,01-05-2020 12:00,
984,1939,Case Closed,24-04-2020 01:00,
985,1940,Case Closed,14-11-2020 00:00,
986,1941,Case Closed,26-05-2020 12:00,
987,1945,Case Closed,26-04-2020 12:00,
988,1946,Case Closed,11-04-2020 16:00,
989,1948,Case Closed,25-03-2021 05:00,
990,1951,Case Closed,16-04-2020 03:00,
991,1952,Case Closed,24-04-2020 02:00,
992,1956,Case Closed,09-05-2020 10:00,
993,1958,Case Closed,14-05-2020 09:00,
994,1960,Case Closed,11-04-2020 19:00,
995,1962,Case Closed,06-04-2020 13:00,
996,1963,Case Closed,06-06-2020 00:00,
997,1966,Case Closed,30-03-2020 16:00,
998,1967,Case Closed,15-04-2020 14:00,
999,1968,Case Closed,02-04-2020 23:00,
1000,1970,Case Closed,05-06-2020 06:00,
1001,1972,Case Closed,03-06-2020 04:00,
1002,1976,Case Closed,17-06-2020 01:00,
1003,1977,Case Closed,08-04-2020 12:00,
1004,1978,Case Closed,05-09-2020 21:00,
1005,1980,Case Closed,24-04-2020 12:00,
1006,1981,Case Closed,30-10-2020 04:00,
1007,1982,Case Closed,23-04-2020 23:00,
1008,1983,Case Closed,08-06-2020 23:00,
1009,1985,Case Closed,23-05-2020 19:00,
1010,1989,Case Closed,13-04-2020 06:00,
1011,1990,Case Closed,15-05-2020 19:00,
1012,1991,Case Closed,09-06-2020 13:00,
1013,1992,Case Closed,28-03-2020 17:00,
1014,1996,Case Closed,21-05-2020 19:00,
1015,2001,Case Closed,13-06-2020 02:00,
1016,2002,Case Closed,11-05-2020 15:00,
1017,2004,Case Closed,04-05-2020 19:00,
1018,2007,Case Closed,08-05-2020 01:00,
1019,2010,Case Closed,22-06-2020 18:00,
1020,2014,Case Closed,16-11-2021 23:00,
1021,2015,Case Closed,30-04-2020 06:00,
1022,2016,Case Closed,03-06-2020 21:00,
1023,2019,Case Closed,01-05-2020 14:00,
1024,2020,Case Closed,30-05-2020 12:00,
1025,2022,Case Closed,05-06-2020 15:00,
1026,2023,Case Closed,14-05-2020 02:00,
1027,2024,Case Closed,29-05-2020 06:00,
1028,2025,Case Closed,16-05-2020 02:00,
1029,2026,Case Closed,25-04-2020 13:00,
1030,2027,Case Closed,07-04-2020 16:00,
1031,2029,Case Closed,15-04-2020 23:00,
1032,2030,Case Closed,25-04-2020 16:00,
1033,2034,Case Closed,20-10-2021 22:00,
1034,2035,Case Closed,20-05-2020 13:00,
1035,2037,Case Closed,09-06-2020 16:00,
1036,2038,Case Closed,19-06-2020 00:00,
1037,2039,Case Closed,27-05-2020 11:00,
1038,2041,Case Closed,17-05-2020 05:00,
1039,2045,Case Closed,28-04-2020 20:00,
1040,2046,Case Closed,01-06-2020 06:00,
1041,2049,Case Closed,12-04-2020 16:00,
1042,2050,Case Closed,18-04-2020 07:00,
1043,2052,Case Closed,18-04-2020 03:00,
1044,2053,Case Closed,10-06-2020 19:00,
1045,2056,Case Closed,06-04-2020 03:00,
1046,2059,Case Closed,18-04-2020 07:00,
1047,2060,Case Closed,13-09-2020 20:00,
1048,2061,Case Closed,16-04-2020 10:00,
1049,2062,Case Closed,06-06-2020 00:00,
1050,2064,Case Closed,20-05-2020 02:00,
1051,2065,Case Closed,24-08-2020 00:00,
1052,2068,Case Closed,28-04-2020 20:00,
1053,2072,Case Closed,04-04-2020 15:00,
1054,2076,Case Closed,30-04-2020 06:00,
1055,2077,Case Closed,06-04-2020 18:00,
1056,2080,Case Closed,21-10-2021 00:00,
1057,2087,Case Closed,11-05-2020 14:00,
1058,2092,Case Closed,21-06-2020 00:00,
1059,2094,Case Closed,13-12-2020 08:00,
1060,2096,Case Closed,04-05-2020 05:00,
1061,2097,Case Closed,29-09-2021 20:00,
1062,2100,Case Closed,17-05-2020 04:00,
1063,2102,Case Closed,23-06-2020 11:00,
1064,2103,Case Closed,12-04-2020 05:00,
1065,2105,Case Closed,28-04-2020 05:00,
1066,2106,Case Closed,18-06-2020 07:00,
1067,2111,Case Closed,27-06-2020 01:00,
1068,2112,Case Closed,05-04-2020 17:00,
1069,2113,Case Closed,09-10-2021 01:00,
1070,2118,Case Closed,22-05-2020 02:00,
1071,2119,Case Closed,17-04-2020 18:00,
1072,2122,Case Closed,09-05-2020 00:00,
1073,2123,Case Closed,13-04-2020 13:00,
1074,2125,Case Closed,15-05-2020 19:00,
1075,2126,Case Closed,16-04-2020 13:00,
1076,2127,Case Closed,05-05-2020 18:00,
1077,2129,Case Closed,15-04-2020 00:00,
1078,2131,Case Closed,04-05-2020 13:00,
1079,2134,Case Closed,28-04-2020 20:00,
1080,2136,Case Closed,23-04-2020 03:00,
1081,2137,Case Closed,17-05-2020 02:00,
1082,2140,Case Closed,27-04-2020 15:00,
1083,2142,Case Closed,24-04-2020 02:00,
1084,2143,Case Closed,17-04-2020 06:00,
1085,2144,Case Closed,15-06-2020 22:00,
1086,2145,Case Closed,11-06-2020 22:00,
1087,2147,Case Closed,17-09-2021 07:00,
1088,2149,Case Closed,07-06-2020 14:00,
1089,2151,Case Closed,26-05-2020 09:00,
1090,2152,Case Closed,29-05-2020 06:00,
1091,2156,Case Closed,07-06-2020 10:00,
1092,2157,Case Closed,26-09-2020 19:00,
1093,2159,Case Closed,11-06-2020 19:00,
1094,2160,Case Closed,23-06-2020 07:00,
1095,2161,Case Closed,01-05-2020 22:00,
1096,2162,Case Closed,07-05-2020 15:00,
1097,2163,Case Closed,23-06-2020 14:00,
1098,2164,Case Closed,15-04-2020 15:00,
1099,2166,Case Closed,04-06-2020 11:00,
1100,2168,Case Closed,10-05-2020 01:00,
1101,2169,Case Closed,27-06-2020 06:00,
1102,2170,Case Closed,08-04-2020 19:00,
1103,2171,Case Closed,07-06-2020 19:00,
1104,2175,Case Closed,26-05-2021 00:00,
1105,2176,Case Closed,20-04-2020 03:00,
1106,2177,Case Closed,08-04-2020 11:00,
1107,2180,Case Closed,19-04-2020 09:00,
1108,2181,Case Closed,06-03-2022 17:00,
1109,2182,Case Closed,18-05-2020 18:00,
1110,2187,Case Closed,31-05-2020 16:00,
1111,2188,Case Closed,06-04-2020 02:00,
1112,2189,Case Closed,01-05-2020 18:00,
1113,2191,Case Closed,08-06-2020 16:00,
1114,2192,Case Closed,13-07-2020 23:00,
1115,2193,Case Closed,24-10-2021 15:00,
1116,2195,Case Closed,29-05-2020 19:00,
1117,2196,Case Closed,26-04-2020 06:00,
1118,2198,Case Closed,01-05-2020 11:00,
1119,2201,Case Closed,31-05-2020 22:00,
1120,2203,Case Closed,12-04-2020 01:00,
1121,2204,Case Closed,15-06-2020 20:00,
1122,2205,Case Closed,28-04-2020 01:00,
1123,2206,Case Closed,09-05-2020 20:00,
1124,2208,Case Closed,07-06-2020 06:00,
1125,2209,Case Closed,26-01-2021 16:00,
1126,2210,Case Closed,11-06-2020 00:00,
1127,2211,Case Closed,29-05-2020 11:00,
1128,2214,Case Closed,01-06-2020 22:00,
1129,2215,Case Closed,05-05-2021 09:00,
1130,2216,Case Closed,30-07-2020 23:00,
1131,2217,Case Closed,10-06-2020 13:00,
1132,2219,Case Closed,07-06-2020 18:00,
1133,2221,Case Closed,18-06-2020 22:00,
1134,2223,Case Closed,20-04-2020 03:00,
1135,2224,Case Closed,14-02-2021 04:00,
1136,2225,Case Closed,11-04-2020 23:00,
1137,2228,Case Closed,22-06-2020 08:00,
1138,2229,Case Closed,20-06-2020 05:00,
1139,2230,Case Closed,04-06-2020 18:00,
1140,2233,Case Closed,03-05-2020 06:00,
1141,2234,Case Closed,25-07-2020 15:00,
1142,2240,Case Closed,20-08-2020 20:00,
1143,2241,Case Closed,27-06-2020 14:00,
1144,2244,Case Closed,06-07-2020 10:00,
1145,2246,Case Closed,13-06-2021 13:00,
1146,2247,Case Closed,29-04-2020 15:00,
1147,2248,Case Closed,30-04-2020 16:00,
1148,2249,Case Closed,26-06-2020 22:00,
1149,2250,Case Closed,17-06-2020 17:00,
1150,2254,Case Closed,01-06-2020 15:00,
1151,2256,Case Closed,06-06-2020 05:00,
1152,2259,Case Closed,28-05-2020 22:00,
1153,2263,Case Closed,28-04-2020 18:00,
1154,2267,Case Closed,19-04-2020 21:00,
1155,2269,Case Closed,12-09-2020 21:00,
1156,2271,Case Closed,29-06-2020 13:00,
1157,2274,Case Closed,02-07-2020 14:00,
1158,2277,Case Closed,15-04-2020 19:00,
1159,2279,Case Closed,02-06-2020 01:00,
1160,2281,Case Closed,25-06-2020 10:00,
1161,2282,Case Closed,22-05-2021 09:00,
1162,2283,Case Closed,17-04-2020 10:00,
1163,2284,Case Closed,08-05-2020 14:00,
1164,2290,Case Closed,28-08-2020 13:00,
1165,2291,Case Closed,11-06-2020 20:00,
1166,2299,Case Closed,11-06-2020 21:00,
